,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.909118844374966,1.0,1.0,3.0,5.0,1.905537200527424,0.6877504385020107,1.0,3.0,5.0,5.0,2.749749749752127
1,0.9224675165966634,1.0,1.0,3.0,8.0,2.2771383803875587,0.6838048032181047,1.0,3.0,8.0,8.0,3.811812001014586
2,0.9071036799800554,1.0,1.0,4.0,12.0,3.1328400902423352,0.6198270580819139,1.0,4.0,12.0,12.0,5.812621860259064
3,0.9012644761234714,1.0,1.0,4.0,12.0,3.1940867084747304,0.6109967174034991,1.0,4.0,12.0,12.0,5.85956695720071
4,0.9012644761234714,1.0,1.0,4.0,12.0,3.1940867084747304,0.6109967174034991,1.0,4.0,12.0,12.0,5.85956695720071
5,0.9012644761234714,1.0,1.0,4.0,12.0,3.1940867084747304,0.6109967174034991,1.0,4.0,12.0,12.0,5.85956695720071
6,0.9124025635535081,1.0,1.0,4.0,15.0,3.5316124988443827,0.612558226305271,1.0,4.0,15.0,15.0,7.053431374137349
7,0.9124025635535081,1.0,1.0,4.0,15.0,3.5316124988443827,0.612558226305271,1.0,4.0,15.0,15.0,7.053431374137349
8,0.9054838634050394,1.0,1.0,5.0,15.0,3.795751048418476,0.5927574409687477,1.0,5.0,15.0,15.0,7.3551868045177144
9,0.90045336182201,2.0,5.0,10.0,23.0,7.41159902815787,0.41242851998540375,5.0,23.0,23.0,23.0,15.590845970869001
10,0.9095232544404102,2.0,5.0,11.0,26.0,7.896513350248517,0.40766161673700785,5.0,26.0,26.0,26.0,17.537311651255965
11,0.9095232544404102,2.0,5.0,11.0,26.0,7.896513350248517,0.40766161673700785,5.0,26.0,26.0,26.0,17.537311651255965
12,0.9021041272105372,2.0,5.0,11.0,26.0,8.11727693448561,0.39631739532424476,5.0,26.0,26.0,26.0,17.687109737620634
13,0.911434889159246,2.0,5.0,11.0,29.0,8.46302971440035,0.3969938669607769,5.0,29.0,29.0,29.0,19.526089182485265
14,0.910194902812818,2.0,6.0,14.0,32.0,9.654926356046424,0.3648900120747332,6.0,32.0,32.0,32.0,22.34356388156774
15,0.9023614649513908,2.0,6.0,14.0,32.0,10.022559445211868,0.35269102721219614,6.0,32.0,32.0,32.0,22.585817241003262
16,0.9072278728534369,3.0,9.0,20.0,37.0,12.983750329613036,0.26075434462105657,30.0,37.0,37.0,37.0,29.597513139547353
17,0.9107181502110023,3.0,9.0,20.0,40.0,13.57235875019429,0.25472515775594345,35.0,40.0,40.0,40.0,31.980510677421783
18,0.9062458623399559,3.0,10.0,23.0,43.0,15.4573798672339,0.2204082966139603,43.0,43.0,43.0,43.0,35.52866537143079
19,0.9056321363149875,7.0,13.0,29.0,49.0,18.649186873035084,0.16257210135626077,49.0,49.0,49.0,49.0,42.96186918639785
20,0.903060425177005,8.0,17.0,35.0,55.0,21.953775482788814,0.12871741619458155,55.0,55.0,55.0,55.0,49.531823991147114
21,0.9086459846723359,9.0,24.0,42.0,66.0,28.03095010688829,0.07757984533457961,66.0,66.0,66.0,66.0,62.14073663256864
22,0.9083637950675518,36.0,57.0,85.0,111.0,60.44682909800343,0.004606020670426689,111.0,111.0,111.0,111.0,110.6483352672671
