,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9020482816139216,30.0,39.0,52.0,65.0,40.487908412296356,0.023655959055206753,65.0,65.0,65.0,65.0,64.55142314307417
1,0.9094101734227837,31.0,42.0,55.0,70.0,43.83046187938083,0.01806659330034777,70.0,70.0,70.0,70.0,69.64590206089063
2,0.9087121261916411,35.0,46.0,61.0,76.0,48.364797418842606,0.011779681856061363,76.0,76.0,76.0,76.0,75.75982148463672
3,0.9112815366579813,37.0,46.0,62.0,79.0,49.738883254691686,0.01044849036624855,79.0,79.0,79.0,79.0,78.77072345107706
4,0.9100821933638363,38.0,49.0,62.0,79.0,50.0788240109465,0.010057856473597212,79.0,79.0,79.0,79.0,78.78307675043213
5,0.9041816083154068,38.0,49.0,64.0,80.0,50.663076355599564,0.009176739723270839,80.0,80.0,80.0,80.0,79.7918356988795
6,0.9007622322703746,38.0,49.0,65.0,80.0,51.27791549543673,0.00853217774035674,80.0,80.0,80.0,80.0,79.81073935302004
7,0.9107371568308735,38.0,49.0,65.0,82.0,52.05163176675746,0.008362915569232032,82.0,82.0,82.0,82.0,81.8125885416489
8,0.9046006312967164,38.0,52.0,65.0,83.0,52.926531547316905,0.007473576685997935,83.0,83.0,83.0,83.0,82.82774846464297
9,0.9125186528265558,39.0,52.0,68.0,85.0,53.65746650936234,0.007214945513339931,85.0,85.0,85.0,85.0,84.82900375842954
10,0.910229922311438,41.0,52.0,68.0,85.0,54.455795373736464,0.006624348348064094,85.0,85.0,85.0,85.0,84.84971813459121
11,0.9026270013214892,41.0,53.0,68.0,86.0,55.35803735955573,0.005867402700153732,86.0,86.0,86.0,86.0,85.86136069987404
12,0.9115334106180966,42.0,55.0,71.0,88.0,56.57183510171677,0.005539583244447321,88.0,88.0,88.0,88.0,87.87191276777868
13,0.9033717279363793,42.0,56.0,71.0,89.0,57.46262309238153,0.004819687154063581,89.0,89.0,89.0,89.0,88.88287310721671
14,0.9112169800136432,45.0,56.0,74.0,91.0,58.957308992582654,0.004384748585268093,91.0,91.0,91.0,91.0,90.89721462859885
15,0.901712264077282,45.0,59.0,74.0,92.0,60.2091045416985,0.003670784776478992,92.0,92.0,92.0,92.0,91.91086515012385
16,0.9048375054910651,46.0,59.0,77.0,95.0,61.739050118346626,0.003213051664353988,95.0,95.0,95.0,95.0,94.91800193794577
17,0.9059255803971467,49.0,62.0,80.0,98.0,63.73075925354162,0.0026653954043158977,98.0,98.0,98.0,98.0,97.92964106914715
18,0.9065121434739795,49.0,63.0,81.0,101.0,66.04745462366333,0.002138981408585551,101.0,101.0,101.0,101.0,100.94284597029345
19,0.9042250401293901,53.0,66.0,84.0,104.0,68.9932281102783,0.0015810267896082927,104.0,104.0,104.0,104.0,103.95780888307098
20,0.9074146007448689,56.0,72.0,90.0,110.0,72.98694858283541,0.0010899518452739123,110.0,110.0,110.0,110.0,109.96929567145058
21,0.9095542018022095,60.0,79.0,97.0,119.0,79.66048225777996,0.0005670206622728041,119.0,119.0,119.0,119.0,118.98298661393122
22,0.9061415530794175,88.0,109.0,132.0,157.0,110.43482801680352,2.3215493411596886e-05,157.0,157.0,157.0,157.0,156.99913849327103
