legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=50 | alpha=0.038072265625,998.4408350076137,990.2697703202117,964.1427249372751,930.1385575819137,868.8765724999794,773.2870778247856,649.2066796475283,516.85841323198,398.94104072816697,241.18419601784782,160.62865305398657,116.89585756952201,91.10001518495609,75.12551136843354,65.02954785247479,58.66587584444219
