legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,127.0,74.0,52.0,39.0,34.0,29.0
bravo_without_replacement | p=0.55 | alpha=0.0780712890625,500.0,500.0,500.0,500.0,500.0,500.0,500.0,363.0,283.0,197.0,151.0,122.0,103.0,88.0,78.0,69.0
bravo_without_replacement | p=0.52 | alpha=0.2361162109375,500.0,500.0,500.0,500.0,500.0,500.0,474.0,379.0,314.0,232.0,186.0,155.0,133.0,114.0,102.0,92.0
