,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=50 | alpha=0.08685156249999999,50,0.006454902390525299,0.0006571994798343825,0.002755041836279784,0.006454902390525299,0.00959200850136764,0.01398371092946046,0.020008238129527147,0.028108354182444586,0.038784340189326215,0.05257935304488306,0.0917646603008626,0.14976456949320874,0.22905982621214274,0.3290342593020418,0.44497613285064996,0.5682045178030997,0.6876435402704162
clip     | min_stop=50 | alpha=0.08685156249999999,51,0.003855582251367494,0.0004876884202204886,0.0018040278808359425,0.003855582251367494,0.005455978282713765,0.007557954368891957,0.010251507558052248,0.013617679445349772,0.017717722052498053,0.022580683356952045,0.0344742886784097,0.04843931274291,0.06255691438580788,0.07408516141805287,0.08018399351857974,0.0789413742055931,0.07025339055775122
clip     | min_stop=50 | alpha=0.08685156249999999,53,0.0027330409635329313,0.000340554093259954,0.001274586194518649,0.0027330409635329313,0.0038686892585020785,0.0053560503014959526,0.0072542202269066155,0.009613476547020801,0.012467190729799606,0.015822908386508894,0.023889998586071534,0.03307016022904842,0.04190855448244521,0.04849769488546157,0.05106080519004131,0.04866345616088675,0.041701442201029816
clip     | min_stop=50 | alpha=0.08685156249999999,56,0.0012545729996007433,0.00013739723676596286,0.0005580173884699804,0.0012545729996007433,0.0018147199825672567,0.0025639263558537018,0.003539102512666954,0.004773714908528054,0.006292953494775552,0.008108138877675135,0.012568093499742868,0.017768838401655326,0.022877669879105552,0.026752929191968897,0.02830348814243118,0.026945565274306856,0.022920375678618016
clip     | min_stop=50 | alpha=0.08685156249999999,58,0.0015507420126127185,0.00016723998513315934,0.0006873955768842023,0.0015507420126127185,0.002243929552437736,0.003168627242625032,0.004367512459202456,0.005877337121445333,0.007722656294682873,0.009908833077031127,0.01518906896879613,0.021154850335175866,0.026724223458341436,0.03053237446514891,0.03141597839489802,0.02894558400364901,0.023700588445910723
clip     | min_stop=50 | alpha=0.08685156249999999,61,0.0008377138391533585,7.930983140065803e-05,0.0003540051623948508,0.0008377138391533585,0.0012389163397997166,0.0017856366736052466,0.002508795488901174,0.0034367403407927102,0.0045909019989046895,0.005980700134980238,0.00941368573813972,0.013392594807359307,0.01719011219361779,0.019846432861502037,0.020518922523296186,0.01888289714076503,0.015344353957510255
clip     | min_stop=50 | alpha=0.08685156249999999,63,0.0011016407539153603,0.0001026638422547215,0.00046388868124175195,0.0011016407539153603,0.001629910058984527,0.0023479993827636497,0.0032942658159442,0.004502276923890956,0.005994824159961281,0.007777147810450002,0.012105348867302728,0.0169645726919814,0.0213625017781788,0.024092638622040887,0.02422076649302689,0.021566056979182742,0.01686349955295443
clip     | min_stop=50 | alpha=0.08685156249999999,65,0.0012635874423055674,0.00011590427901291307,0.0005301910158025661,0.0012635874423055674,0.0018702818575797833,0.0026929215086709903,0.0037728560732808495,0.005144362754570336,0.006827515983633561,0.008820408884120858,0.013576063871150165,0.018740072123363538,0.023149330083079154,0.025500730082264608,0.02492472509660881,0.02146903854976522,0.01615111990149647
clip     | min_stop=50 | alpha=0.08685156249999999,68,0.0006778352200944852,5.449835955836829e-05,0.0002709961201008083,0.0006778352200944852,0.0010256647922812351,0.0015076653140962328,0.002153502186333756,0.002989630574389086,0.00403441941154332,0.005292536336712128,0.008366420974466465,0.01179833640185641,0.014809113709417138,0.016484538872386618,0.016187584592728527,0.013923484278587688,0.010391839871809626
clip     | min_stop=50 | alpha=0.08685156249999999,70,0.0008950518925005358,7.080232129479512e-05,0.00035651969614531513,0.0008950518925005358,0.0013549696581124117,0.0019908063975358887,0.002839675626933326,0.003933127100016965,0.005290460176297897,0.00691129084476392,0.010803189092288846,0.0150049896539044,0.018473697932349646,0.02008235449558835,0.01916911816994215,0.015945900300194556,0.011446103177367736
clip     | min_stop=50 | alpha=0.08685156249999999,72,0.001032203964748109,8.03293262807514e-05,0.00040962861305873576,0.001032203964748109,0.0015633196161979575,0.0022958649367709324,0.0032702637842794103,0.004519024941351334,0.0060587922217787285,0.007881825158806916,0.012181903555408517,0.016663731243280015,0.02012159193449891,0.021359382998196508,0.019815275077909447,0.015938853801192948,0.011001298576797713
clip     | min_stop=50 | alpha=0.08685156249999999,75,0.0005559852186862764,3.786667297805167e-05,0.00021011651359160796,0.0005559852186862764,0.0008610533400561116,0.0012912400766056896,0.001875528092763601,0.002639208262925627,0.003598452410606463,0.004754150744643927,0.00754823079973242,0.01054979637024429,0.012944862445441652,0.013884864138840844,0.012939691599217363,0.010391128408171246,0.00711296661482359
clip     | min_stop=50 | alpha=0.08685156249999999,77,0.0007370634767385217,4.936588886507343e-05,0.00027748079003008435,0.0007370634767385217,0.001142076229499465,0.001711942870770583,0.0024832269235750127,0.003486331914622007,0.004738074860969109,0.006233544024542391,0.00978568932767115,0.01346895980241277,0.016207284072460342,0.016972649588473755,0.015369571352914413,0.011931347108859517,0.007850604217466783
clip     | min_stop=50 | alpha=0.08685156249999999,79,0.0008532010156883141,5.619138913911063e-05,0.00031996555430305546,0.0008532010156883141,0.0013227139239207772,0.0019818762877262695,0.0028708578293323364,0.004021257670798039,0.005447284108650259,0.007136431131271973,0.011076433483289726,0.015012621228037785,0.01771401254292963,0.01810936163535744,0.01593255739389219,0.011954450636380818,0.007559288278030984
clip     | min_stop=50 | alpha=0.08685156249999999,81,0.0009426893627103627,6.104516966850754e-05,0.0003521575442425716,0.0009426893627103627,0.0014622058066279958,0.002189952843459045,0.003167928234228732,0.004427097374061152,0.005977449957746707,0.007797886307124456,0.011965652679171102,0.01596897159356231,0.01847492745968599,0.01843601143149426,0.015756492152872507,0.011424757308937071,0.0069414048853010685
clip     | min_stop=50 | alpha=0.08685156249999999,84,0.0004969493945661813,2.8108130609917612e-05,0.0001766670203263251,0.0004969493945661813,0.0007884349104609738,0.0012061111133212558,0.0017795605413530489,0.0025330138093685233,0.0034786959702486084,0.004609603775051874,0.007267950162244146,0.009911808933629224,0.011652865524352931,0.011748836926372151,0.010084710827266056,0.00729754222798336,0.00439493230767094
clip     | min_stop=50 | alpha=0.08685156249999999,86,0.0006527596002229683,3.6286958129556744e-05,0.00023112820927772984,0.0006527596002229683,0.0010362283442482139,0.0015845694434010564,0.002334836117780905,0.003315771138154139,0.004538868722943192,0.005989017747238379,0.009335399184108776,0.012535086935198059,0.014447807834575943,0.014216399234812781,0.011851446386340529,0.008285195038493245,0.0047925812800925635
clip     | min_stop=50 | alpha=0.08685156249999999,88,0.0007507545657360163,4.101469740262548e-05,0.0002647563457013456,0.0007507545657360163,0.0011924763941679958,0.0018228007977859903,0.0026822636775748815,0.0038003936846176247,0.005185248596920056,0.006812872830655671,0.010498188475984898,0.013878157572700668,0.01568056237026816,0.015056536224662504,0.012188736806655743,0.008230639116894119,0.004571942940238566
