,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,250,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,500,0.0,0.0,0.0,0.0,0.9999917172847943,0.9999428704583733,0.9996764960381819,0.9984868447407119,0.9941213661588483,0.9809305734403355,0.8806040146408682,0.6078851507321732,0.25950608289627475,0.05655002874221919,0.005349069975356759,0.0001866083444670217,1.9685859806513773e-06
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.332943115234375,250,0.044570776510695055,3.662628425547952e-05,0.004682669336004217,0.044570776510695055,0.10518210691303931,0.21024258837674786,0.36003587933341086,0.5357431014393512,0.7051573661483975,0.8391634420451848,0.97152715396799,0.9976999424558047,0.9999241001008596,0.9999991022057878,0.9999999967977596,0.999999999997306,0.9999999999999991
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.332943115234375,500,0.0,0.0,0.0,0.0,0.8948178930869601,0.7897574116232515,0.6399641206665888,0.4642568985606482,0.29484263385160214,0.1608365579548144,0.028472846032009586,0.002300057544194733,7.589989913961578e-05,8.977942116140209e-07,3.2022399580665155e-09,2.6934412091460667e-12,3.6761489257842976e-16
