,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,20,0.00512136082653536,0.0012587401530606457,0.0029981415123036545,0.00512136082653536,0.006612813015897861,0.008472565114495104,0.010773710744468297,0.013599536555285615,0.017043986826947452,0.021211922927770084,0.03219193752203862,0.04758805626915848,0.06858390660196388,0.09643476252341748,0.1323658336921659,0.17743035999930074,0.23233174379207458
clip     | alpha=0.05,40,0.005007594762139691,0.0006471703009184692,0.0023294863957737688,0.005007594762139691,0.007159389027362458,0.010070578724497677,0.01394156039197457,0.019001072857681822,0.025501824043523406,0.03371268730081956,0.056346762010373676,0.08883180093213872,0.13221016324249008,0.18584524366986313,0.24674597530469766,0.3093258215539214,0.36588182808245867
clip     | alpha=0.05,60,0.0023764984528000218,0.00015764366788833232,0.0008734935522496713,0.0023764984528000218,0.003765472705813507,0.005812594247518284,0.008745459377875884,0.012829906196545492,0.018358292478798742,0.025628500392596985,0.046417735277764445,0.07630066901248565,0.11383966653378097,0.1540377150239832,0.18869886022030316,0.20869998357697084,0.20758628466369594
clip     | alpha=0.05,80,0.0010127671316077103,3.240896491799769e-05,0.0002879303268053478,0.0010127671316077103,0.001794474684541328,0.00306421321811413,0.005045524336985317,0.008015100982105517,0.012288420532884314,0.018188499320209627,0.03588086336373764,0.06156987441299692,0.09182321246992357,0.11874332587377137,0.13262885785050202,0.12722304694059738,0.1039983645567558
clip     | alpha=0.05,100,0.0011487928787542103,2.0775511037337346e-05,0.00026975170352747693,0.0011487928787542103,0.002200437366789573,0.004015310306274061,0.006985361523578355,0.011592511255068086,0.0183606721716949,0.027763323673563125,0.0552822318442511,0.09155059391114079,0.1258906332216237,0.14321791330013917,0.13400964935603624,0.10228164299648801,0.0629643507241502
clip     | alpha=0.05,120,0.0009378603964673266,9.170835284846e-06,0.0001796036640645591,0.0009378603964673266,0.001949633486874869,0.003810829709066314,0.007010056380358175,0.012144058123953208,0.019823274801615127,0.030500773814362864,0.060507211127779,0.09476149228130067,0.11678261168268536,0.11256019283171927,0.08406339921432292,0.0480176139343066,0.020614634374490074
clip     | alpha=0.05,140,0.0006869749520572258,3.3922029452365304e-06,0.00010495858965872293,0.0006869749520572258,0.001563246937036329,0.0032961423332361355,0.006446796575606311,0.011705897362070254,0.019744668204576463,0.030948662782196573,0.06104193537128166,0.08968242475889852,0.09763733388083469,0.07804979847880167,0.04519260968941903,0.01860069572017724,0.005305980331684401
clip     | alpha=0.05,160,0.0004697196967373634,1.0781023394407458e-06,5.574491843942285e-05,0.0004697196967373634,0.0011823844910857644,0.0027128540165047947,0.005680923326636606,0.010868646157625532,0.01901086951821975,0.030414058463919307,0.05956866780430435,0.08143975873729732,0.07713151259907951,0.04995805844786487,0.02171442665386146,0.006170546165786305,0.0011066681793702854
clip     | alpha=0.05,180,0.000302793452483948,2.922749307600868e-07,2.702934573928087e-05,0.000302793452483948,0.0008538490712532802,0.0021541742638828336,0.004870415551153217,0.009880457243527162,0.018000341261539137,0.029462841528422358,0.057238414590818486,0.0721509174837346,0.0583953779463103,0.029819699745930038,0.00936549746585598,0.0017462784801756165,0.00018422207714972462
clip     | alpha=0.05,200,0.00018382029108321635,6.604746488090812e-08,1.187055935692024e-05,0.00018382029108321635,0.0005896116096271719,0.0016564548795104772,0.004084564081871723,0.008854031357041693,0.01688950000888706,0.02836642374617493,0.05459604405018555,0.06276527998536587,0.04249796440649026,0.016558352188074815,0.0035886744234955572,0.0004126600756629988,2.3586595120695336e-05
clip     | alpha=0.05,220,0.00010430663445747859,1.1994587085956869e-08,4.644988849866305e-06,0.00010430663445747859,0.00038771800810316013,0.0012317621104049044,0.0033536318718271566,0.007840521218503219,0.015761040277355323,0.027259612112246544,0.05190518103020838,0.05371162976666791,0.02965128513207919,0.008469884187178619,0.0011971041957129598,7.860401552214555e-05,2.1946199309662886e-06
clip     | alpha=0.05,240,5.460637920144089e-05,1.6612450939435218e-09,1.5796765607108148e-06,5.460637920144089e-05,0.00024072046642766771,0.000881417032400179,0.0026901621579808544,0.006861632074591778,0.014650954414638921,0.02620954333882436,0.04928919417206572,0.04517694013437652,0.019699214449109454,0.0039264036952601986,0.0003372229706450836,1.1470424400305282e-05,1.3682191838881022e-07
