,0.5,0.7,0.58,0.52
0.005,0.0037852055974150877,0.9999999994084474,0.6506104715734903,0.019464265842750867
0.01263157894736842,0.00869230001377811,0.9999999998825995,0.7419779039662789,0.0371603049170495
0.02026315789473684,0.01359270354659101,0.9999999999516861,0.7886391246524247,0.05227779355699565
0.027894736842105264,0.017489608091854448,0.999999999971451,0.8175368101874283,0.06465855359140049
0.035526315789473684,0.02260772638545386,0.9999999999796222,0.837642355337709,0.07743094377425781
0.0431578947368421,0.025909838758498494,0.999999999985372,0.8538360684396968,0.08754071549050957
0.05078947368421052,0.030964740475624853,0.9999999999885818,0.868338142434163,0.09943348612710622
0.05842105263157894,0.036456691914042424,0.9999999999871031,0.8790521819439178,0.11115093043152117
0.06605263157894736,0.04000630259639278,0.9999999999868088,0.8891197370890869,0.12052976018961935
0.0736842105263158,0.04522244650715374,0.99999999998968,0.8970937315501174,0.1313437207952531
0.08131578947368422,0.049595930554165536,0.9999999999895562,0.9049999336827075,0.1410051690272679
0.08894736842105264,0.05662090680795029,0.9999999999906422,0.9116483225726767,0.15326716452370465
0.09657894736842106,0.0595507232354559,0.9999999999913941,0.9164473406580429,0.16058559779870887
0.10421052631578948,0.0633688829311087,0.9999999999922633,0.9223316717762287,0.16944609188210555
0.1118421052631579,0.06707542106185999,0.999999999992805,0.9266954768384819,0.17743947075330072
0.11947368421052632,0.0736804492843207,0.9999999999916696,0.9305728603805169,0.18830254864021506
0.12710526315789472,0.07946322057675403,0.9999999999900683,0.9354165036149047,0.19859226597740437
0.13473684210526315,0.08295087017673751,0.999999999989104,0.9385901293936741,0.20592294335647313
0.1423684210526316,0.0916174329017817,0.9999999999913267,0.9418415897961437,0.21808973196648285
0.15,0.09448687430385691,0.9999999999906051,0.9449417886035774,0.224786134669274
