,0.7,0.58,0.52
0.005,0.9999963258977733,0.2461742452505699,0.01194519346282086
0.01263157894736842,0.9999980435410741,0.3167127828437164,0.02525057802201971
0.02026315789473684,0.9999985585724905,0.35968552770578727,0.037451089655466334
0.027894736842105264,0.9999989047603537,0.39156196763608253,0.048660600276961584
0.035526315789473684,0.999999089225148,0.41703117384787475,0.05917435240866624
0.0431578947368421,0.9999992103012884,0.4390706109209554,0.06962669787343741
0.05078947368421052,0.9999993459246325,0.4581940460858554,0.0794467113704903
0.05842105263157894,0.9999994102321282,0.47480438095320665,0.08865028254776088
0.06605263157894736,0.9999994513554123,0.4895553833975831,0.09711153526033746
0.0736842105263158,0.999999505598068,0.5050416662944436,0.10825529636353293
0.08131578947368422,0.9999995440257426,0.5155736886842377,0.11437603956743707
0.08894736842105264,0.9999995693331899,0.529181031338486,0.12512684013341321
0.09657894736842106,0.9999996073292555,0.539756846189692,0.13317887473624718
0.10421052631578948,0.9999996269491626,0.551677286049528,0.14326558079677604
0.1118421052631579,0.9999996438397275,0.5580283743260674,0.1464743128470442
0.11947368421052632,0.9999996924094993,0.5717556089878445,0.1606725964961644
0.12710526315789472,0.9999997040718143,0.5786361165465178,0.16543127021109244
0.13473684210526315,0.999999720302647,0.5884132878154408,0.17593002785710704
0.1423684210526316,0.9999997346850659,0.5980733709835957,0.185939674217635
0.15,0.9999997433305373,0.6036751399136542,0.18994693034466598
