,0.7,0.58,0.52
0.005,0.9980536899760654,0.002165055359648465,1.2241539851443506e-08
0.01263157894736842,0.999971973425917,0.041067324092182125,3.988132077987948e-06
0.02026315789473684,0.9999979581483569,0.12049602422705806,4.7995071615459084e-05
0.027894736842105264,0.9999997055944373,0.214645992454808,0.00021839426602062925
0.035526315789473684,0.9999999375425711,0.3077224984934328,0.0006264834767875529
0.0431578947368421,0.9999999822560911,0.3919616593326862,0.0013739477182158981
0.05078947368421052,0.9999999942439226,0.46800291151958034,0.002569630525728728
0.05842105263157894,0.9999999981224112,0.5406405106427012,0.004423428541366824
0.06605263157894736,0.9999999992861346,0.6004852861817732,0.006837584367331997
0.0736842105263158,0.999999999639821,0.6453323911511143,0.009630464787231282
0.08131578947368422,0.9999999998272302,0.6885004796233064,0.013206815180895178
0.08894736842105264,0.9999999999060619,0.7239207797357359,0.017299905106532364
0.09657894736842106,0.9999999999459523,0.7558719201168338,0.022117257129645154
0.10421052631578948,0.9999999999679513,0.7844425531878464,0.02765928454657212
0.1118421052631579,0.9999999999788147,0.8101944942861831,0.034011391140925905
0.11947368421052632,0.9999999999835887,0.8315712589108875,0.040847943499955824
0.12710526315789472,0.999999999985125,0.8497889947786487,0.04795138185516743
0.13473684210526315,0.9999999999872045,0.8644560164021391,0.05551908289180925
0.1423684210526316,0.9999999999900943,0.8794296944020021,0.06392690034484615
0.15,0.9999999999897344,0.8917943921136207,0.0725745965821853
