,0.5,0.7,0.58,0.52
0.9,0.17315071391364528,0.9999999999944926,0.9914727152072075,0.43062959054950234
0.925,0.13061085861279131,0.9999999999910786,0.986380533130349,0.3615544809497319
0.95,0.08780610162602946,0.9999999999900795,0.9768424148233581,0.2807304000767731
0.955,0.07909005432873963,0.9999999999900671,0.9735253829386695,0.2619771946534429
0.9573631578947368,0.074892905551803,0.9999999999891022,0.9716702992869107,0.2525266570781614
0.9597263157894736,0.0708864069304636,0.9999999999919539,0.9697676850550253,0.2435063481745327
0.9620894736842105,0.06652075643296183,0.9999999999928483,0.9674862761767645,0.23337163939535757
0.9644526315789473,0.06248709690134078,0.9999999999933812,0.9652809403656467,0.22387051492370258
0.9668157894736842,0.05857346756683027,0.9999999999916251,0.9633774160790634,0.21485518039137483
0.969178947368421,0.05401023095405937,0.9999999999923699,0.9595632013927237,0.20301943438393524
0.9715421052631579,0.04988010011038681,0.9999999999916239,0.9564148985977018,0.19252645854019812
0.9739052631578947,0.04572487279922308,0.9999999999910456,0.9521202682151338,0.18119503606435852
0.9762684210526316,0.041553216411654194,0.9999999999899319,0.9481048451069979,0.16996922833086964
0.9786315789473684,0.03737363224539945,0.9999999999921093,0.9425778772830868,0.1578727551666496
0.9809947368421053,0.03314304121426683,0.9999999999912269,0.9365109133411114,0.1453115610000065
0.9833578947368421,0.028913760555809173,0.9999999999899685,0.9286083810118828,0.13199766218222958
0.9857210526315789,0.024865791223135834,0.9999999999907837,0.9206016692857274,0.11897692175972181
0.9880842105263158,0.020633887173522082,0.999999999989464,0.908290921116113,0.10415684228348523
0.9904473684210526,0.016457100545240966,0.999999999990912,0.8930535756552519,0.08872304250836467
0.9928105263157895,0.012265450138611075,0.9999999999890444,0.8709933353045076,0.07174789069053067
0.9951736842105263,0.008115585579034862,0.9999999999814745,0.8360153012179059,0.052991458393255565
0.9975368421052632,0.004044005294613785,0.9999999999478655,0.7722275525344102,0.03166300126762991
0.9999,0.00014060973318963396,0.9999999838770186,0.417024634074159,0.002336135723791142
