legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,75.28550167279784,142.31728349494628,304.85633252318405,395.16837371118964,454.6028682514422,476.3028227100796,463.69540970742025,422.94195401022256,363.49674618337167,241.4761818198146,163.01139578418014,118.87350316272315,92.585141638848,76.18439075043142,65.74464741659757,59.11713504907225
max_sprt | min_stop=50 | alpha=0.0312431640625,73.82487407716161,129.80350757134386,272.13918007859144,361.6908936256945,427.0047791388082,456.2507609971634,450.5255527199717,415.341929411652,359.6746918084408,239.55343165392728,160.677422646035,116.71433052013323,90.83225458851672,74.85638698924151,64.7984555977351,58.48683443079901
bravo    | p=0.7 | min_stop=50 | alpha=0.17660546875,56.29401530850828,59.332943490708075,62.621286880007645,64.9098161513865,67.85008128468927,71.72558908796509,76.99726170733878,84.42265198350351,95.10698186702759,128.0647694895375,152.36304484321917,129.8520387805807,90.40619438438095,68.50604637800201,58.769286442041064,54.14128449068248
bravo    | p=0.55 | min_stop=50 | alpha=0.05953515625,192.2251272204752,308.9887324425697,422.91684003724237,466.62161151506007,490.05780517120763,490.1596458248381,466.831819143861,422.9775282745949,366.2034588639978,258.19943635594507,190.44682893157184,150.37909872195382,124.25612419957451,105.89549047250729,92.31157915316729,81.89816160165024
clip     | min_stop=50 | alpha=0.0634375,75.10841270046461,133.181194931107,276.8716721679304,365.49941743489677,429.40905516187286,457.4113377765603,450.73202820532447,414.8649916068178,358.8270923169632,238.9208386950131,160.57467657815374,116.88305438394065,91.0961012072805,75.12471964296553,65.02944657475179,58.665868012633474
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.17660546875,56.320734000511635,59.40285392972388,62.7371096335492,65.0539796465708,68.02591053835458,71.93568265508516,77.2423205850443,84.69807110893845,95.39383370812807,128.19829531113265,152.10450783082902,129.4538830651617,90.19440747972244,68.43309629628351,58.74631985962442,54.134719488677064
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.051730468749999994,205.7084253008749,331.9653108871465,446.6723866880375,487.43592004738366,507.24372464694585,503.8858214207485,477.58026182164235,431.37843223443764,373.06908725993605,264.1368857512004,196.039513476135,155.4231432045904,128.74875730036194,109.89551483664421,95.88091009287163,85.08599712123896
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.148446015625,65.19092424725227,92.66007653667448,178.06137939445182,258.8771928844849,340.5917674930551,395.99561283247215,414.636017767165,398.50496286367525,355.29457822035386,239.5231489509853,155.72765558467782,110.35677443974664,85.05484624861192,70.24244568477972,61.40440084134223,56.164713318327806
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.00439453125991211,75.0620733509466,132.98256486426195,276.8126725306346,365.58908348667205,429.5958685168374,457.6451967691085,450.9895344183852,415.1335981180501,359.08910379723716,239.10321063359316,160.6603411825329,116.91243426592699,91.10330682754982,75.12592974667265,65.02957985227413,58.66587722151664
