,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,9,0.0018834808797654568,0.0007238145604527694,0.0013004215499288043,0.0018834808797654568,0.0022541502038895492,0.002688298365761967,0.0031952415408062615,0.0037854441618624707,0.004470634523387107,0.005263929515837931,0.007235060517165831,0.009836911097018008,0.013239487116987022,0.017650658738149645,0.023322943809658374,0.030561230756270312,0.03973153537706323
bravo    | p=0.7 | alpha=0.05,12,0.002101581133699812,0.0007165040333183451,0.0013884928101792371,0.002101581133699812,0.0025663981326600914,0.0031192282134818524,0.0037738096213708917,0.004545508094938828,0.0054514254204565005,0.006510500836240766,0.009173599824092219,0.012726107837229472,0.017392546453159317,0.023429914107411447,0.03112389897569121,0.04078077830125382,0.05271340980237708
bravo    | p=0.7 | alpha=0.05,14,0.0036811160451318296,0.001239593947038847,0.0024260948647496085,0.0036811160451318296,0.004495286521581831,0.0054591419728746695,0.00659392693705681,0.00792272781204376,0.009470417473727982,0.01126354780086731,0.015699651905573615,0.021468798123116657,0.028816658335487952,0.03797866837876278,0.049154392694897665,0.0624735598676952,0.07795347192406397
bravo    | p=0.7 | alpha=0.05,17,0.002496479109752875,0.0007450507472241764,0.0015738762204394437,0.002496479109752875,0.003111237991429304,0.0038511839136095055,0.0047356608069879305,0.005785688576123839,0.007023830151949049,0.008473981344044873,0.012110665289727603,0.016899604204229018,0.02303551834911451,0.030677519882039893,0.03991430975164197,0.0507219535201565,0.06291688372471696
bravo    | p=0.7 | alpha=0.05,19,0.003677446954875114,0.0010836411610531526,0.002312452689167921,0.003677446954875114,0.004583209334656394,0.0056687718383261025,0.0069594191407065615,0.008481698300976035,0.010262948192588727,0.012330690750401068,0.01743196359648771,0.023976759046234652,0.03209503002843294,0.04181081356886457,0.05299279973010296,0.0653063310991796,0.07817602633632592
bravo    | p=0.7 | alpha=0.05,22,0.002259157239424449,0.000589370491180388,0.001358390879017127,0.002259157239424449,0.002873884939177794,0.003623673919805152,0.0045296070038243425,0.005613962649490905,0.006899749122219791,0.008410088437641433,0.012192659855992783,0.01711534443815953,0.023267472543152902,0.03062911784735109,0.039024108442370496,0.04807987818545092,0.05720621861174042
bravo    | p=0.7 | alpha=0.05,25,0.0015687105554689942,0.0003620374728591811,0.0009016789770308336,0.0015687105554689942,0.0020371364928598187,0.0026188547621732033,0.0033334795419977074,0.004201942440763734,0.005246010358916195,0.006487627819466231,0.009646910670725673,0.013822012143727466,0.01908496082600817,0.025388571446190812,0.03251777258516307,0.04005367982824063,0.04736606726143704
bravo    | p=0.7 | alpha=0.05,27,0.0022832176660302953,0.0005199506991594981,0.0013087251861312228,0.0022832176660302953,0.0029653738567684594,0.003809429610782261,0.004841379721603315,0.006088021074656982,0.007575985014861134,0.009330510243350135,0.013724101816778748,0.01938099619818821,0.026276639267824607,0.034187362660539795,0.0426439826272769,0.050922064357881026,0.05808904567151377
bravo    | p=0.7 | alpha=0.05,30,0.0013879355405586743,0.000279309723270233,0.0007602118821779421,0.0013879355405586743,0.0018404746286795287,0.0024109597196697572,0.0031205878044165375,0.0039915664285599005,0.005046295583953384,0.006306292726230678,0.009515511282965452,0.013717454068531814,0.01889100375021902,0.024838247687868166,0.031144483580477954,0.03717731316756449,0.0421443014414591
bravo    | p=0.7 | alpha=0.05,32,0.0019477215606195383,0.0003866283407891669,0.0010637379855831619,0.0019477215606195383,0.0025832192647387594,0.003381628317665281,0.004370253913061823,0.00557668522438542,0.0070273802374497055,0.00874590436510067,0.013053534434060661,0.018546074316793695,0.025076315984976824,0.03224160609283374,0.0393644757625813,0.04554314975355969,0.04978700259534814
bravo    | p=0.7 | alpha=0.05,35,0.001158907814059057,0.0002030689954401069,0.0006045772576657517,0.001158907814059057,0.0015695919879861945,0.002095559707575067,0.0027585525867129855,0.003581031271724749,0.004585044945973628,0.0057907693245396255,0.008867784350364442,0.012862999276055304,0.017667432050968216,0.022956456689538253,0.02817372098711534,0.032581258567640374,0.035388286095667985
bravo    | p=0.7 | alpha=0.05,37,0.0016106847901719782,0.0002782904397836209,0.0008377324837821568,0.0016106847901719782,0.0021819345839690085,0.002911220314775284,0.003826506487865749,0.004955640952142949,0.006324519763077362,0.007954822245549704,0.01204935888700607,0.017224501977116953,0.023225447806011153,0.029506655952785975,0.03525363074769211,0.039504159594865945,0.041365023672755075
bravo    | p=0.7 | alpha=0.05,40,0.0009512952748123075,0.00014492713825376346,0.00047242582865589483,0.0009512952748123075,0.0013162129886500312,0.0017913408282553374,0.00239866777960257,0.0031606987064654547,0.004099033715551853,0.005232541460679471,0.00813352085111126,0.011871872665279622,0.01626252739707144,0.02088001017022463,0.025075474367855094,0.02808333473814168,0.029212082677000616
bravo    | p=0.7 | alpha=0.05,42,0.0013181296781358905,0.00019793628802871496,0.0006525544548276142,0.0013181296781358905,0.0018242404663504868,0.002481247911334404,0.003317571372597382,0.004361260739550503,0.0056377664682962835,0.007167192312248465,0.011019421702573619,0.015849952405218585,0.02131270358394967,0.026751143447708653,0.03126950870359613,0.03392563357302843,0.03400989257588442
