,0.45,0.4625,0.47500000000000003,0.4875,0.5,0.5125,0.525,0.5375,0.55,0.5625,0.575,0.5875,0.6,0.6125,0.625,0.6375,0.65,0.6625,0.675,0.6875,0.7,0.7124999999999999,0.725,0.7375,0.75,legend
0,0.2083918667548581,0.29464651265512004,0.44111820706831845,0.7121488169152295,1.4117452419224525,2.9132445309568418,7.042212139921715,20.536545661753262,94.01359158066413,273.317333409534,207.03012366071707,161.61897320200606,124.87702468558238,102.32377118752545,85.2679639115418,72.08027298031907,60.168815669088524,52.125176717674975,45.566988738748904,40.15237343513816,34.95203446174799,31.244633036731603,28.08632828584439,25.373832923566056,22.666153299663698,max_sprt | alpha:0.084 | max_sample:500
