,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=5000 | alpha=0.10162841796875,10,0.010680725667193683,0.014712484377515258,0.02315371642091243,0.03072195702035426,0.04048371893449767,0.05965318951045544,0.14904356605274272
clip     | n_total=5000 | alpha=0.10162841796875,20,0.0038113192035662087,0.006156568217190952,0.011961207778155592,0.017912051102448114,0.026317779008448533,0.044364993352899985,0.1346910318426932
clip     | n_total=5000 | alpha=0.10162841796875,30,0.0048330458580096046,0.008473834955537808,0.018096560709168007,0.028318021447603665,0.042861558167314476,0.073377705419405,0.19399854783561876
clip     | n_total=5000 | alpha=0.10162841796875,40,0.003805527602963882,0.00719005607216615,0.016670394958290622,0.027004859321083135,0.04165856584201153,0.07110764150846197,0.15261550781052147
clip     | n_total=5000 | alpha=0.10162841796875,50,0.002759150574010413,0.005614851792702089,0.014119540067444923,0.023658422420746665,0.03715949912745156,0.06312613810510444,0.10918983523117208
clip     | n_total=5000 | alpha=0.10162841796875,60,0.001962783523129419,0.004302549884595482,0.011734839304291556,0.02033606562063235,0.03251538897298928,0.054948459614312356,0.07640933578769195
clip     | n_total=5000 | alpha=0.10162841796875,70,0.0013943389196837976,0.0032931884796188944,0.009743941095128349,0.017465278967134644,0.028426986620081144,0.04778104754431493,0.05333962280791439
clip     | n_total=5000 | alpha=0.10162841796875,80,0.0009947602874952196,0.002532119228254888,0.008130127265864425,0.015074324335176156,0.024977331760220867,0.04175420706561073,0.03737840159286336
clip     | n_total=5000 | alpha=0.10162841796875,90,0.0022400499875336747,0.0057297323468713185,0.01800376371700933,0.03228585876183562,0.050888174281922,0.07660191228702527,0.04257269969093459
clip     | n_total=5000 | alpha=0.10162841796875,100,0.0010567779137889057,0.002885136444765297,0.00967208330400047,0.017709134307481382,0.027989213575136354,0.04080992593745392,0.01639032804529423
clip     | n_total=5000 | alpha=0.10162841796875,110,0.0006905998161744821,0.002032437499642891,0.007392632173085224,0.013995745209838558,0.022503103356131114,0.032581362257320876,0.010409767373140267
clip     | n_total=5000 | alpha=0.10162841796875,120,0.001483509963225561,0.0043885802925144254,0.01562305499618329,0.028602215287014295,0.04373050669204296,0.05696121631704009,0.011240673562933987
clip     | n_total=5000 | alpha=0.10162841796875,130,0.0006822530065287362,0.0021551982996912164,0.00818770197920967,0.01530257974412168,0.023451224607076635,0.02955493729089301,0.0041862274770133575
clip     | n_total=5000 | alpha=0.10162841796875,140,0.0013582782206092905,0.004312887517267936,0.016031715232977174,0.02896417779894977,0.042186478883813675,0.04777894950999241,0.004158808065072657
clip     | n_total=5000 | alpha=0.10162841796875,150,0.0006025861307795098,0.002043292671925824,0.008103331555113192,0.01493962084554227,0.021797292543686245,0.023854147827466456,0.0014805722653820092
clip     | n_total=5000 | alpha=0.10162841796875,160,0.0011758450956815016,0.004008461934860753,0.015554703649646725,0.027717685451257152,0.03842491965162853,0.03776454013975982,0.0014352263225280695
clip     | n_total=5000 | alpha=0.10162841796875,170,0.0005147957099284273,0.0018747084490995441,0.007762796316173789,0.014114768474608037,0.019596159587957455,0.018596306326292045,0.0005016955161535987
clip     | n_total=5000 | alpha=0.10162841796875,180,0.0009962115822504487,0.0036478993141973704,0.014780407839876754,0.025971477336279143,0.03425011852747514,0.02916932080189606,0.000480054871797945
clip     | n_total=5000 | alpha=0.10162841796875,190,0.00043343398957768585,0.0016961080700303682,0.007335393616591913,0.01315202705002536,0.017367033366564054,0.014273125981829235,0.00016607067244002607
