legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=5000 | alpha=0.10152609571201716,0.05291966195876293,0.15213158519326306,0.5498096812716294,0.8355867229855467,0.9702196662732886,0.9994869858620197,0.9999999999998512
