,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,50,0.0075473994013145205,0.0008464776641225875,0.003336721410804136,0.0075473994013145205,0.011037369701937088,0.015851174133687897,0.022363950350022782,0.03100832454510474,0.042266026005488275,0.056652495443432635,0.0968955725936242,0.1554711686577885,0.23449052944629326,0.33313263339517946,0.44680074664401614,0.5672926531318206,0.684242128595598
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,51,0.00432109711119169,0.0006013831835953198,0.002093140627873238,0.00432109711119169,0.006019511288928715,0.008217271085550917,0.01099465082144991,0.014420830870537667,0.018543904155582238,0.023379790051515446,0.035027342714272464,0.04847081837551239,0.06187168138800703,0.07269110424020922,0.07835098583643552,0.07713681949001006,0.06895978300987408
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,54,0.0015279221521937586,0.00018923438506418527,0.0007090663976803539,0.0015279221521937586,0.0021706156918095882,0.00301816562613746,0.004108423217553884,0.00547584165175335,0.0071469386166578865,0.00913504716155511,0.014017138078351943,0.019773097206150208,0.025606793929767762,0.0303727043172328,0.03288307457978986,0.03234361111820276,0.02872394431316708
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,56,0.001809557508009615,0.00022176802893697888,0.0008382850720742203,0.001809557508009615,0.0025698636207200976,0.003569230045001462,0.004849066398137819,0.006445110995846388,0.008381818667652608,0.010666107451636963,0.0161809128283587,0.022487918466250006,0.028587424273771415,0.033156973398891884,0.03495829631542442,0.033337109919184545,0.02856578372571938
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,59,0.0009754868054169257,0.0001063767271265132,0.0004329190834108814,0.0009754868054169257,0.0014127990211514198,0.0019986872500501753,0.0027625644499637927,0.00373127048159334,0.004925241546388462,0.006354050836109975,0.00987271254545522,0.013987163438165993,0.018039603976258953,0.02112351672171818,0.022369974718221972,0.02131265736050383,0.018141365233473584
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,61,0.001272385237862878,0.00013729605500826608,0.0005636809062487299,0.001272385237862878,0.0018421932947612703,0.0026031863017594273,0.003591081207627533,0.004836895116224608,0.006361746761099322,0.008171021312429657,0.012551895122056499,0.017519854539128348,0.022180363560775827,0.025396466601620114,0.026190927831743285,0.02419214135544313,0.019868108239161728
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,63,0.0014520197718234143,0.00015503306149760083,0.0006421201423919023,0.0014520197718234143,0.002101583440215477,0.002966347922167593,0.0040840788766074365,0.0054857019650021875,0.007189193749367797,0.00919297725426309,0.013961570122160977,0.0191990968964787,0.023859227050175912,0.026712972508691292,0.02682705629182235,0.02402379652236848,0.019035591031433766
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,66,0.000791100289176481,7.514972191983317e-05,0.00033513668698630984,0.000791100289176481,0.0011677111530485128,0.001678875877982465,0.0023516981706788644,0.003209947680139052,0.004269867447245073,0.005535420903567506,0.008610431712794589,0.012070435890728112,0.015218494877794359,0.017201859342267964,0.017351826606186983,0.015523857865192479,0.012218722739883902
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,68,0.0010429377452190179,9.802865306732674e-05,0.00044103552307044356,0.0010429377452190179,0.001538939050451246,0.0022100965386741274,0.003089777531812921,0.004205724254543789,0.005574369127592436,0.007194620243480026,0.011064350219190559,0.015280811812929666,0.018911593461662532,0.020901951045097136,0.02053154947711541,0.017807832988976757,0.013522809519220781
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,71,0.0005995216426588153,5.013032468579328e-05,0.0002428574093688311,0.0005995216426588153,0.0009022034722613302,0.0013198005132500127,0.001877244939402627,0.002596677449820303,0.0034933819364396696,0.004571120196335611,0.007200185233475645,0.010137255906226349,0.01272852059245228,0.014202831408039612,0.01401286561047907,0.012142209282273567,0.00915899279280408
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,73,0.0008095617882729249,6.697780361217503e-05,0.00032735346143541056,0.0008095617882729249,0.0012178965489802298,0.0017795989100464935,0.0025263218247741255,0.003484845429646145,0.004671434798433518,0.006085589051252086,0.009476894691882905,0.013145055417238727,0.016201246336310163,0.017676416926107424,0.01698256240702436,0.014265879391511051,0.010381627014298242
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,76,0.0004735727745515707,3.485182516105255e-05,0.00018342967190162636,0.0004735727745515707,0.0007265918897086574,0.0010814900387536499,0.0015620375916454703,0.002189651551500621,0.002979336774732016,0.003934961727062661,0.006276445064414695,0.008875055351118743,0.011097765511337405,0.012224190535799356,0.011796259973508002,0.009899576929080504,0.007156000460008593
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,78,0.0006465789007352439,4.707951551875342e-05,0.00024998877820367916,0.0006465789007352439,0.000991716962883637,0.001474446177193621,0.0021254588270037144,0.0029712184109708223,0.004028265560342181,0.005296812907517165,0.008352738789280783,0.011635980949010393,0.01428208101706389,0.015382207140920503,0.014454121191600224,0.011759212292007435,0.00820041768252903
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,80,0.0007653248223545359,5.5134829590594494e-05,0.00029536606129504345,0.0007653248223545359,0.0011734763770973869,0.0017427076585203327,0.002507279708581853,0.003495284516553748,0.00472176471488634,0.006181241638992513,0.009636714585925174,0.013225654066216248,0.01593405251232542,0.01677999328918891,0.015353539464372548,0.012108856549612312,0.008146246267651194
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,83,0.0004293545661645033,2.7510552620299326e-05,0.000158718440652787,0.0004293545661645033,0.0006714235602466936,0.0010157217799829012,0.0014868338197286694,0.0021063819744968275,0.0028882999837172288,0.0038334259981736684,0.006121496889702357,0.008564684187902084,0.010468886878611106,0.011130207395096089,0.010228932247349885,0.008059224560625595,0.00538544614149802
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,85,0.0005773651544641464,3.660074745856761e-05,0.00021304598170262162,0.0005773651544641464,0.0009025993718811446,0.001363903038178305,0.00199262952155078,0.0028151380589782828,0.0038463019992488637,0.005082330122277652,0.008023633255431963,0.011059512484999838,0.013269093515333613,0.013793553247019774,0.012343511563982038,0.00942756236126313,0.006077313212813776
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,87,0.0006771419659989374,4.24691323321626e-05,0.0002494098867715546,0.0006771419659989374,0.0010582495671994576,0.0015973005932174674,0.0023290819639688017,0.003281374981523738,0.004467220855606056,0.005876663627525942,0.009172223704439752,0.012455123519116198,0.014667834464917297,0.014908324022363695,0.012990378104274277,0.009617762351360875,0.005980846386408559
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,90,0.00037768271658904397,2.1065353215432603e-05,0.00013324106741468224,0.00037768271658904397,0.000601999254564349,0.0009256147670239064,0.0013732348964967044,0.001966152286685542,0.002716987404739687,0.0036237586972006123,0.00579332441475248,0.0080199451480767,0.009582327819155797,0.009832625666615904,0.008605336398038529,0.006364726792697787,0.0039312398618099945
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,92,0.000506406212313781,2.79435304999366e-05,0.0001783268887231637,0.000506406212313781,0.0008069254459898114,0.0012393075455760867,0.0018350573129542022,0.002620115772912484,0.003607688690634714,0.0047904298436441456,0.0075714194887473675,0.010325865688365864,0.012109725615221306,0.012149389891953652,0.010353210213239034,0.007422806379104676,0.0044226380437765375
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,94,0.0005927170731457413,3.235701226699811e-05,0.00020833955882311356,0.0005927170731457413,0.0009441637301484445,0.0014484521757000576,0.0021405744633307636,0.003047889575960134,0.0041816267700142745,0.00552794474401629,0.008637711979137985,0.011605150723649165,0.013358675085465779,0.013103913034283265,0.010872730908556292,0.007556257464465394,0.00434286280340065
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,97,0.000330119735024411,1.602453064976379e-05,0.00011113564081097145,0.000330119735024411,0.0005363402456231832,0.0008381867345816549,0.001260347864352319,0.0018237564483139807,0.002539845804665635,0.0034041512750534876,0.005448490005417398,0.007462820043532807,0.008715630920295129,0.0086311873267916,0.007192975825695165,0.004993760159797958,0.0028506593132379817
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,99,0.0004423442583292963,2.1242188649556487e-05,0.00014864298151658352,0.0004423442583292963,0.0007184497844177158,0.0011215257811011366,0.0016831215387024317,0.002428793011986659,0.0033703011110766358,0.004497208945792391,0.007116086389425094,0.00960214031557929,0.011006878859738684,0.010657297692333445,0.00864756893717662,0.0058193934253316,0.003204339413233432
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,101,0.0005175392353846561,2.4586985463406625e-05,0.00017359176303200123,0.0005175392353846561,0.0008403232430318512,0.0013103021916517459,0.00196260956812946,0.0028242755577671474,0.0039050115095900216,0.005187627154466644,0.008115133920429516,0.01078747589310977,0.01213704085206317,0.011489540993312848,0.00907723002517209,0.005921005196307021,0.003144792414167044
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,104,0.0002881785422257438,1.2171981077383711e-05,9.257325080285759e-05,0.0002881785422257438,0.00047724603069802503,0.00075808649750406,0.0011553450682259315,0.0016896575538845452,0.0023714500817951984,0.0031940987819109082,0.00511817441704656,0.006936151535269508,0.007917651848843483,0.007566913891530853,0.006004334803916807,0.003912454101750337,0.0020638642981152433
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,106,0.00038616491444605434,1.6135478829992255e-05,0.00012382095398666906,0.00038616491444605434,0.0006393257689017241,0.0010144068644922979,0.0015429870901347033,0.0022503391658369267,0.003147027570104721,0.004219945515102915,0.006684993793023921,0.008924808927618483,0.009999288305039515,0.00934312530553828,0.007218281149982262,0.004558963763660747,0.0023196411256352733
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,108,0.0004518912450320417,1.867886495685113e-05,0.00014462800443298916,0.0004518912450320417,0.0007479145515559641,0.0011853737057785406,0.0017995429659213153,0.002617255528361596,0.0036469963894385704,0.004868697373575733,0.007624867839162452,0.010028176008838431,0.011027599876981516,0.010073966988161959,0.007577614268624957,0.004638810461006641,0.0022765471064456625
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,111,0.0002516729633996683,9.247735578897765e-06,7.713891145174992e-05,0.0002516729633996683,0.00042485505384217006,0.0006859670418645245,0.00105961413897032,0.0015662164688652368,0.0022153717626494716,0.002998588252246012,0.0048104278834550825,0.006449963902951028,0.007196192632152154,0.006636716241755413,0.005013900094439286,0.0030660788501439516,0.001494430437647919
