,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,29,1.862645149230957e-09,8.773298370179253e-11,5.701588684667862e-10,1.862645149230957e-09,3.3077684981700155e-09,5.808940999115928e-09,1.0092533936677076e-08,1.7354776891489015e-08,2.9547313175564536e-08,4.982562822308252e-08,1.3785160067774287e-07,3.6845653286788867e-07,9.535840876845155e-07,2.3945242826029527e-06,5.844860236919063e-06,1.3891798283163254e-05,3.219905755813174e-05
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,31,1.3504177331924438e-08,6.297034905196159e-10,4.1270379535099854e-09,1.3504177331924438e-08,2.397172908308792e-08,4.2047438528000734e-08,7.290745590516155e-08,1.250168708155302e-07,2.1207584031761443e-07,3.560340090308583e-07,9.738388478278467e-07,2.564457468760504e-06,6.515267920695682e-06,1.5999253446639896e-05,3.8036012477774496e-05,8.766280388607335e-05,0.00019609226052902233
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,33,5.4016709327697754e-08,2.493625822457679e-09,1.6481738771137476e-08,5.4016709327697754e-08,9.584856156581877e-08,1.679206505054237e-07,2.9057995625561183e-07,4.968670513692432e-07,8.398203276577534e-07,1.403628477203256e-06,3.795634293293816e-06,9.847516680040333e-06,2.4559953953854437e-05,5.897964790569328e-05,0.0001365644992002015,0.00030520681800975307,0.0006588699953775151
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,35,1.5783007256686687e-07,7.213202320493596e-09,4.808052834316223e-08,1.5783007256686687e-07,2.799454928187966e-07,4.898581216544219e-07,8.459817717695022e-07,1.442492001858903e-06,2.4293115196762484e-06,4.042169288649936e-06,1.080645550557949e-05,2.7622284287513134e-05,6.762767520848474e-05,0.0001588203958804509,0.00035816429793988854,0.000776201979562404,0.0016171140449046891
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,37,3.7663994589820504e-07,1.7041190482166125e-08,1.1455404425614509e-07,3.7663994589820504e-07,6.67784523528983e-07,1.1671092411199172e-06,2.0115523846833832e-06,3.420279672043991e-06,5.739248465235136e-06,9.507182166904647e-06,2.5127956265610203e-05,6.328014218593917e-05,0.0001520884935734087,0.0003492893651945334,0.0007671879261872413,0.0016122420753674367,0.0032415786081953094
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,39,7.787584763718769e-07,3.48828157055093e-08,2.364783609502667e-07,7.787584763718769e-07,1.3801904089201726e-06,2.4093089177437945e-06,4.144207322521359e-06,7.026670844548427e-06,1.1748072806910877e-05,1.937442928477047e-05,5.062567779824423e-05,0.00012560735987778425,0.00029635212361628523,0.000665586089738786,0.0014238394159694246,0.0029015198181972686,0.005630049999151454
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,41,1.4462657418334857e-06,6.41345483042721e-08,4.384714203493859e-07,1.4462657418334857e-06,2.5621854751194085e-06,4.467271757882896e-06,7.668678041440524e-06,1.2966014566409015e-05,2.1599671003563285e-05,3.546295536284387e-05,9.161222654370276e-05,0.00022393997875353534,0.0005186670195496905,0.001139179117706064,0.00237349962529486,0.004690182435266532,0.008782877998676268
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,44,1.2353519878161023e-06,4.8810399668820084e-08,3.589712901829981e-07,1.2353519878161023e-06,2.2314111735597055e-06,3.962076929327434e-06,6.918352853944865e-06,1.1884597087512239e-05,2.009174397162703e-05,3.3437689624042095e-05,8.844867313669563e-05,0.0002203569390934788,0.0005177119806776929,0.0011478551058665134,0.0024020860547819115,0.0047423122496403755,0.008822400949670312
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,46,2.2828970855925945e-06,8.929829639410859e-08,6.623078515436885e-07,2.2828970855925945e-06,4.121938105312108e-06,7.310096184505267e-06,1.2738903346850857e-05,2.182185476143659e-05,3.67577098410648e-05,6.0902142671352604e-05,0.00015926641806116463,0.00039092512113772835,0.0009016108057874659,0.0019549027238679683,0.003984437520933841,0.007627893900005336,0.013694989149846333
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,48,3.634996865287121e-06,1.4076545071674466e-07,1.0528880168287017e-06,3.634996865287121e-06,6.560628113024451e-06,1.162105002468494e-05,2.021079832233561e-05,3.45239875063127e-05,5.7943049330492854e-05,9.55764673185532e-05,0.00024710366969224305,0.0005975613771251603,0.0013529199239686734,0.002868701264333324,0.005694657016193581,0.010571612431306554,0.01831718305348166
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,50,5.4097878168235525e-06,2.073993832878867e-07,1.5644545333726894e-06,5.4097878168235525e-06,9.75995598041124e-06,1.7267367567188318e-05,2.9970457884817772e-05,5.1051525549076944e-05,8.537146462980991e-05,0.00014019349404656274,0.00035833783149430263,0.0008537484797032493,0.001897507760657099,0.003934630749953925,0.00760723104599873,0.013694188642890782,0.022898875847937462
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,52,7.688394987104274e-06,2.9180861587618244e-07,2.2198466497266933e-06,7.688394987104274e-06,1.386530929036343e-05,2.4501132647803858e-05,4.244070136419455e-05,7.209012235688754e-05,0.00012011669723418263,0.00019637401063491724,0.0004962327142750478,0.0011648141338812053,0.002541407420258224,0.0051534955240134005,0.009704315466803339,0.0169398922617849,0.027336877327233656
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,54,1.0538559488237897e-05,3.959851227885808e-07,3.0378974590313817e-06,1.0538559488237897e-05,1.899771524090401e-05,3.353021192852138e-05,5.7964465524315625e-05,9.818223407662015e-05,0.00016299870022829858,0.000265295735723988,0.0006627782250615097,0.0015327574273574017,0.0032828809632593774,0.006510134088402681,0.01193969724442317,0.02021040845435855,0.03147558093358886
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,56,1.4017951108391546e-05,5.21455621721845e-07,4.034418740395901e-06,1.4017951108391546e-05,2.525985834191846e-05,4.45291248958102e-05,7.682434109614712e-05,0.0001297620752134292,0.00021464591388899312,0.0003478037447657304,0.0008590309207064343,0.0019572574367144506,0.0041152261114429335,0.007980602674542278,0.014255401314148436,0.023398998125776442,0.035168701216450375
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,58,1.8174386279060095e-05,6.693106906313931e-07,5.222287272799234e-06,1.8174386279060095e-05,3.2736509518606505e-05,5.7639996533789985e-05,9.924480354195663e-05,0.00016716085298592928,0.00027550725101374443,0.00044443695345822414,0.001085228736397654,0.002436095997928854,0.005028103322166855,0.009535717334344279,0.01658966075965231,0.026405315343763953,0.03830106318352868
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,61,1.152280863652268e-05,3.7809772221747875e-07,3.173475565441628e-06,1.152280863652268e-05,2.1162032932018615e-05,3.7945515114347183e-05,6.645779926743074e-05,0.00011372829074028667,0.00019022145897075666,0.00031104804391180905,0.0007777054543199188,0.0017792848156996416,0.0037252871223134986,0.007131886117792189,0.012462147165159056,0.019817448773302465,0.028557273862152087
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,63,1.7210335327830857e-05,5.590752136395297e-07,4.732283059641806e-06,1.7210335327830857e-05,3.159472765620045e-05,5.6584307854917434e-05,9.890327148990313e-05,0.00016877615070425177,0.00028127147180148366,0.0004578878841800991,0.0011318357383303121,0.002551218692971683,0.005243557217401892,0.009816978697586451,0.01670731659027734,0.025763069754557718,0.035828367090396246
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,65,2.2539268980374997e-05,7.248629917223982e-07,6.18765057291446e-06,2.2539268980374997e-05,4.136103118384219e-05,7.398626001525562e-05,0.00012906095378497148,0.00021962064093607498,0.00036467951996820545,0.0005910311096661741,0.0014443457649454658,0.003207520313996177,0.00647160173784447,0.011848702870541695,0.01963993473613078,0.02936750057274261,0.03941457023237811
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,67,2.8158083883846142e-05,8.965084632317399e-07,7.717801860092012e-06,2.8158083883846142e-05,5.165125486795609e-05,9.228240807044113e-05,0.00016065411761903868,0.00027261390856551064,0.0004510345813654017,0.0007277367516623479,0.001758213942316764,0.0038468382046335787,0.007619216818513726,0.013641952935327053,0.02202349074393966,0.031933692589343296,0.04136179268657408
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,69,3.425347255936596e-05,1.0796701540314363e-06,9.373455129236599e-06,3.425347255936596e-05,6.280708426877076e-05,0.00011207919391388321,0.0001947274101092015,0.00032950431027873824,0.0005431834677621,0.0008725222496873247,0.0020840613652275373,0.004492381822897996,0.008734682384657199,0.01529398009742329,0.024047531805794754,0.03381189645336427,0.042264929345962016
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,71,4.0897925357815504e-05,1.2762124074039178e-06,1.1173801423136158e-05,4.0897925357815504e-05,7.496034068190826e-05,0.00013360608646354046,0.0002316634280075507,0.0003909033161661515,0.000642064132704083,0.0010267716694149314,0.0024246242796739643,0.005149256978460542,0.009828314990505361,0.016829052243497688,0.025772112805024186,0.035138650996056446,0.042389286371619685
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,73,4.812132440873872e-05,1.4866011032711566e-06,1.3126284560102125e-05,4.812132440873872e-05,8.816456981248644e-05,0.00015695209208307323,0.00027159857748547384,0.00045700108502588055,0.0007479109609899234,0.001190723337434678,0.0027798285993634935,0.0058163708995577455,0.010898096218539849,0.018248972568244554,0.027218811699336164,0.03598655392069433,0.04189591549697565
