legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,0.0002859491092547093,0.007823784828072673,0.04974096399903124,0.10646217458851284,0.20171985345451915,0.33769659430284493,0.5013994388817187,0.6665934761320758,0.8055980275705179,0.9587143971191708,0.9956690490485816,0.9997920748022482,0.9999957371415875,0.999999965255647,0.9999999998961225,0.9999999999998965
bayesian | a=500 | b=500 | critical_value=0.09375000000081249,0.000129054341331271,0.006577180710639255,0.04903226717053107,0.10865585321326908,0.20925945853872477,0.35170550082606333,0.5202410425528171,0.686246600809615,0.8219003530140582,0.9645570112698063,0.9965558617190989,0.9998481141729448,0.9999971581827725,0.9999999789766887,0.9999999999432297,0.9999999999999489
bayesian | a=1000 | b=1000 | critical_value=0.13867187500072264,0.00011127235674881814,0.006475442291429145,0.04984704380841449,0.1111185244587642,0.2143121173720858,0.35958461689891147,0.5299362355778541,0.695809225908657,0.829513618694439,0.9671161721790856,0.9969228888575687,0.9998700312506629,0.9999976821091273,0.9999999837292113,0.9999999999584958,0.9999999999999654
