legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,5495.439081083255,5468.86641871702,5406.328232513888,5345.055817727845,5250.979675806817,5110.398591395474,4905.782999224542,4616.132398625112,4219.594915613367,3065.528019919953,1649.9345241647952,604.1406162443586,200.7815786325467,119.78832672134361,106.17113254475487,102.08333724024733
bravo    | p=0.55 | alpha=0.14880126953125,5496.688038139849,5452.2634268250085,5242.539430321766,4959.61199282163,4473.812213321142,3761.882037983529,2885.829837860493,1990.7210064642577,1236.564487527143,413.81268987299615,202.83678519861863,154.63535951598934,131.8955079977929,117.24387779357563,108.17061071974891,103.26228487998353
bravo    | p=0.52 | alpha=0.30102316284179687,5499.299102550395,5470.513609554735,5269.846910279891,4970.3886102812085,4443.872133080555,3676.6728682242906,2757.319139323231,1855.8312873319019,1134.1774647174598,405.63077023421306,234.12070068944826,191.23285581203476,166.43659837755175,146.30972395551098,129.2710151831496,116.06404339793352
