legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,499.6623639098983,497.70198811746025,493.12633291426357,488.6890052823161,481.95611211872284,472.0621203144724,457.9916399180504,438.6796361714926,413.2318535103151,343.47673108916104,259.0928520544485,185.02847479473064,138.48728044587475,115.84827620566081,106.07777749906268,102.0826056765294
bravo    | p=0.55 | alpha=0.14880126953125,499.77893302870734,497.4438877119084,488.76864414584173,478.33137256352217,461.0950290482371,435.50269981342,401.5653788773388,361.4303149418379,318.9221038658957,242.2352068370949,188.38852023971137,154.13467463782632,131.88893080631811,117.24384774695878,108.17061067651072,103.2622848799641
bravo    | p=0.52 | alpha=0.30102316284179687,499.9661076998974,498.98502103402126,493.46577165234453,485.72538538803695,471.93596117437994,450.344501747064,420.6478545096812,384.6603077711482,345.94192244027823,275.16423103407664,224.6062516257621,190.95180807788836,166.4334904187242,146.30971213373851,129.27101516913635,116.0640433979263
