legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,100.26819898069091,101.53173141352178,104.04276971327235,106.25413561213534,109.39981217583843,113.758681044877,119.63326009176383,127.2532382977595,136.53878438714978,156.43811877024245,166.25577758123083,156.2112685018418,133.92642110954188,115.54532203522645,106.07042243632007,102.08254745613517
bravo    | p=0.55 | alpha=0.14880126953125,142.39002094592925,217.12193303093252,271.93291405741235,291.13343088068314,302.9694717054765,307.31207000019833,304.3621447529526,294.45025901573706,278.2189690959714,233.07556219730293,187.48546166904814,154.10003726168628,131.88844657828392,117.24384544685326,108.17061067312231,103.26228487996255
bravo    | p=0.52 | alpha=0.30102316284179687,245.93674330831212,321.75471582832887,353.8980945625112,361.5020768796875,363.5102312778829,360.02059988321264,351.0282545337938,336.57511945067967,317.10981335003635,269.14033882725175,224.08120856840412,190.9344356425753,166.43328307639973,146.3097112974893,129.2710151680973,116.06404339792573
