legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,0.0008446565653288751,0.0057671138800881126,0.017359620080075237,0.028726637510894194,0.046195287262381174,0.07233270578379959,0.1104417281387014,0.16450944750927632,0.2387273875793894,0.45558974223384213,0.7218316655779297,0.916177571710074,0.9875411403626652,0.999211989896863,0.9999813289908617,0.9999998536872565
bravo    | p=0.55 | alpha=0.14880126953125,0.0006181789777717424,0.009036092177380082,0.04924584276481502,0.10374387594837829,0.1974565631454191,0.33472413236597826,0.5031471082033688,0.6741418616955164,0.8164715232677506,0.965684503392819,0.9971103470082193,0.9998998630243672,0.9999986845617057,0.999999993990677,0.999999999991352,0.9999999999999964
bravo    | p=0.52 | alpha=0.30102316284179687,0.00013340102990053222,0.005694282295857088,0.044723772274490925,0.10306735502136566,0.20561276561876504,0.3547343267045546,0.5326657430372903,0.7057658040878493,0.8423528915445637,0.9739066921599726,0.9980971101872627,0.9999437904531705,0.9999993784082344,0.9999999976356463,0.9999999999971984,0.9999999999999992
