,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.037182373046875,10,0.010680725667193683,0.014712484377515258,0.02315371642091243,0.03072195702035426,0.04048371893449767,0.05965318951045544,0.14904356605274272
max_sprt | alpha=0.037182373046875,20,0.0038113192035662087,0.006156568217190952,0.011961207778155592,0.017912051102448114,0.026317779008448533,0.044364993352899985,0.1346910318426932
max_sprt | alpha=0.037182373046875,30,0.0048330458580096046,0.008473834955537808,0.018096560709168007,0.028318021447603665,0.042861558167314476,0.073377705419405,0.19399854783561876
max_sprt | alpha=0.037182373046875,40,0.0008996514905989079,0.001825545945498923,0.004705303644509863,0.0081690816359162,0.01352017479750205,0.025607990112231905,0.07246940417306938
max_sprt | alpha=0.037182373046875,50,0.0038426440407485747,0.007885514245806736,0.020116963490522274,0.03407801304747555,0.054201390391157366,0.09410679101176703,0.17731055551261157
max_sprt | alpha=0.037182373046875,60,0.0021195989986320645,0.0046481139555762255,0.012685567682859198,0.021994115018973637,0.03518511671884947,0.05951272855519544,0.08301426077172049
max_sprt | alpha=0.037182373046875,70,0.0014560896867470282,0.0034394412218052644,0.010178679649353265,0.018247143887862312,0.029704332771765714,0.049941363964588176,0.05580320404904465
max_sprt | alpha=0.037182373046875,80,0.0010256869140163561,0.0026109833632978413,0.00838409875386817,0.015546244088934893,0.025761161821204456,0.043069758570988034,0.038572423228285704
max_sprt | alpha=0.037182373046875,90,0.0007313653304329268,0.002007061276251902,0.0069956888184777456,0.013419711990913184,0.02263864218239446,0.03763991678990876,0.027000252302041654
max_sprt | alpha=0.037182373046875,100,0.0016542452560332405,0.004562312354932661,0.01556282044222616,0.028872579397673525,0.046327070083834195,0.06933664281084786,0.030823592299494856
max_sprt | alpha=0.037182373046875,110,0.0007847807787124218,0.0023108736711713535,0.008413028107237694,0.015938170430918944,0.025645263734491858,0.03717674553340664,0.011929789687680284
max_sprt | alpha=0.037182373046875,120,0.0015929643483369828,0.004714009916200373,0.016791300122878026,0.030754133793816276,0.047043052341147314,0.06132479547817109,0.012135508686517816
max_sprt | alpha=0.037182373046875,130,0.0007161273475092833,0.0022623938244953168,0.00859612966184394,0.01606754137950326,0.024626292359199355,0.03104162705218303,0.00439965743477277
max_sprt | alpha=0.037182373046875,140,0.0004582528647652947,0.0015616534682476471,0.00644189672866178,0.01245207271550251,0.019413864816193286,0.024287015280182636,0.002726178277558583
max_sprt | alpha=0.037182373046875,150,0.0009719832594623968,0.0033305850947632954,0.013448133351056853,0.025133807837801562,0.037248689472716555,0.04188321987032925,0.0028887794326312144
max_sprt | alpha=0.037182373046875,160,0.0004434282836623136,0.001623599518066608,0.006999974515289106,0.013356699429326989,0.01983815429397937,0.0215670576749061,0.0010618656411529354
max_sprt | alpha=0.037182373046875,170,0.0008803197605689195,0.003240910418635765,0.01367292652102221,0.025215271590735038,0.03558014776038866,0.03472731865256153,0.0010450714363899314
max_sprt | alpha=0.037182373046875,180,0.0003898691339855262,0.0015338712980284901,0.006908566302269062,0.013003195474770591,0.018378411800336766,0.017322347284153036,0.0003698102152065455
max_sprt | alpha=0.037182373046875,190,0.0007617630373185346,0.003013966039360593,0.013283840886277144,0.024161353125465596,0.032433710227197106,0.027426341510146394,0.0003565423782056484
max_sprt | alpha=0.037182373046875,200,0.0003338235836532791,0.0014119889022465482,0.0066453760318515576,0.012335450556825793,0.01658237774072156,0.013531864618061882,0.0001242463709763098
max_sprt | alpha=0.037182373046875,210,0.0006479864074527014,0.0027568009625438877,0.012696581585356323,0.02277145024353644,0.029065071363371633,0.02126400851883211,0.00011843527808884992
max_sprt | alpha=0.037182373046875,220,0.0008437250378509181,0.003575283002919884,0.015841715999034965,0.027097234422717026,0.03234984623018794,0.020668908616053642,6.294988253664039e-05
max_sprt | alpha=0.037182373046875,230,0.000340664623534043,0.0015423749767508634,0.0072869299156852535,0.012702534899320696,0.015158503718812156,0.009313320731145523,1.972505284177068e-05
max_sprt | alpha=0.037182373046875,240,0.0006361706044586753,0.002897667284452638,0.013395614177587502,0.02255518218105246,0.025543263697049574,0.014053100044374649,1.794420371691626e-05
max_sprt | alpha=0.037182373046875,250,0.0002705418871282792,0.0013183849455353663,0.006510736784842999,0.011185092403618173,0.01267586621171679,0.0067167904792841794,5.9851289954944385e-06
max_sprt | alpha=0.037182373046875,260,0.0005146934761093134,0.0025237742660687386,0.012195763069153757,0.02023437287071223,0.021755136287520162,0.010315203710515222,5.519842419877066e-06
max_sprt | alpha=0.037182373046875,270,0.00022081749775913485,0.0011590623291381102,0.005986527033628289,0.010135763306084369,0.01090547066749839,0.0049787752753236245,1.8533389448039462e-06
max_sprt | alpha=0.037182373046875,280,0.00042248431245725445,0.0022317669239899198,0.011279205228541667,0.018439503548577253,0.01881581885558398,0.007680444309790644,1.709756973237082e-06
max_sprt | alpha=0.037182373046875,290,0.0005430478887288584,0.0028583149287734547,0.013892213490174747,0.021640002282666822,0.02062239501323681,0.007326487972370224,8.761960699397713e-07
max_sprt | alpha=0.037182373046875,300,0.00021688912210790002,0.0012214501451122393,0.006336607290835093,0.01005907980998672,0.009576029579897383,0.003264385280106304,2.674029008141464e-07
max_sprt | alpha=0.037182373046875,310,0.00040238132360275955,0.002280984423731619,0.011577485060964135,0.017740132883555228,0.016007440091463185,0.004872609558134739,2.3711592605955201e-07
max_sprt | alpha=0.037182373046875,320,0.0005060733942815211,0.0028585987459661543,0.01394812229960006,0.02035336406151862,0.0171377267198128,0.0045323772021023554,1.1746361249167435e-07
max_sprt | alpha=0.037182373046875,330,0.0001994406584301568,0.0012059506834615201,0.006282264406251746,0.009340698628778184,0.007853164700574174,0.001990371809733241,3.506100953512536e-08
max_sprt | alpha=0.037182373046875,340,0.0003667717427775418,0.0022327906480282575,0.01137900426888821,0.016325440433021296,0.013002379527868304,0.0029388428954490006,3.054964191250198e-08
max_sprt | alpha=0.037182373046875,350,0.000457671835372097,0.0027765947851527218,0.01359952834190616,0.01857189627338672,0.013792513604682139,0.0027040928851836,1.4845831150030413e-08
max_sprt | alpha=0.037182373046875,360,0.0001792589013770486,0.001164822617958465,0.006093300309325494,0.008477949774151438,0.0062844494238502545,0.0011794469212627675,4.369119969647017e-09
max_sprt | alpha=0.037182373046875,370,0.00032827187362800163,0.002148011728218394,0.010991332160477575,0.01475144759408045,0.010352565727422377,0.0017303852178384169,3.756714440736352e-09
max_sprt | alpha=0.037182373046875,380,0.00040800035777665265,0.002660883441067205,0.013082288033657501,0.01670454707406345,0.010923296869485004,0.0015811011957914663,1.7976490600227159e-09
max_sprt | alpha=0.037182373046875,390,0.00015921468654799082,0.001112825023351061,0.005845754867259846,0.007604492674222936,0.004961669218279709,0.0006867401638010675,5.229789696174856e-10
max_sprt | alpha=0.037182373046875,400,0.0002908682804026311,0.002047629027238242,0.010520409879128025,0.013196271808343076,0.008146706103108902,0.0010028433828783083,4.444285937582632e-10
max_sprt | alpha=0.037182373046875,410,0.00036069131875875605,0.00253111339414052,0.012491838011446158,0.014900613095556675,0.008564704189819843,0.0009114846694673482,2.0972593211618332e-10
max_sprt | alpha=0.037182373046875,420,0.00014039894503736154,0.0010565358816088906,0.00557363187753764,0.006772845133189363,0.003883013189767054,0.00039471930203669267,6.038170991685366e-11
max_sprt | alpha=0.037182373046875,430,0.0002561179229005796,0.0019415984028228566,0.010016705746289233,0.011732351515228017,0.006360414088709359,0.000574221135693786,5.074848897439811e-11
max_sprt | alpha=0.037182373046875,440,0.00031716910129508914,0.002397131979309956,0.011876243449551746,0.013221712847739925,0.006668552639160175,0.0005196042502586889,2.3633308727993314e-11
max_sprt | alpha=0.037182373046875,450,0.0001232273125996936,0.0009993675569166804,0.0052946978481323214,0.006004580800514275,0.0030197160814764935,0.000224495269929083,6.737187329837294e-12
max_sprt | alpha=0.037182373046875,460,0.0002245837070700078,0.001835205061012109,0.009507223483337256,0.010388595587286241,0.004937031413141,0.00032550302723646145,5.601799813499889e-12
max_sprt | alpha=0.037182373046875,470,0.0002778930592552089,0.002264269834173771,0.011261752075031557,0.011690775135684204,0.005164828967388952,0.0002933861359370747,2.5751939128668702e-12
max_sprt | alpha=0.037182373046875,480,0.00010780803763098043,0.0009431862097328751,0.005018780870618096,0.005306969523493843,0.0023369353297237744,0.00012651418969829688,7.270478970393397e-13
max_sprt | alpha=0.037182373046875,490,0.0001963636323706992,0.0017313546022240031,0.009006997156289227,0.009173195073029343,0.0038147256699525576,0.0001828790406304719,5.981190682932604e-13
