legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,494.0,476.0,455.0,424.0,388.0,352.0,316.0,284.0
