legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,47.0,60.0,72.0,82.0,95.0,110.0,130.0,155.0,198.0,380.0,735.0,485.0,228.0,140.0,98.0,75.0
bravo    | p=0.55 | alpha=0.05,318.0,571.0,1053.0,1394.0,1579.0,1592.0,1436.0,1106.0,792.0,466.0,322.0,242.0,194.0,160.0,137.0,118.0
bravo    | p=0.51 | alpha=0.05,1542.0,1944.0,1968.0,1970.0,1966.0,1958.0,1936.0,1875.0,1715.0,1267.0,978.0,792.0,665.0,572.0,501.0,445.0
