legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.005615234375988769,499.0281917114398,494.6405716712952,483.63814556786656,472.02716088782915,453.6641909615933,426.7063503657978,390.58795723168544,346.8966836919526,299.3542370471665,210.71050750405755,147.79912728672198,109.40400799667884,86.2549509958715,71.90457086004206,62.887599579373514,57.27046241219068
