,0.7,0.58,0.52
0.005,4.143025479062017e-09,1.2437012925009083e-23,6.281101204445023e-34
0.01263157894736842,0.000485660337320149,1.4682989320124525e-14,1.0758816508137476e-22
0.02026315789473684,0.019117229523872358,6.458727551265001e-11,5.425876559486817e-18
0.027894736842105264,0.10356646836815099,7.981122240935262e-09,3.5083096364278044e-15
0.035526315789473684,0.255900697218923,1.9879457433541892e-07,3.024631425119653e-13
0.0431578947368421,0.42291385111902763,1.9945421641139634e-06,8.265079215062885e-12
0.05078947368421052,0.5823511329622904,1.1915586317255499e-05,1.1264133227768934e-10
0.05842105263157894,0.7282494529620603,5.973187095119432e-05,1.1784481239329606e-09
0.06605263157894736,0.8282278134641965,0.00019927686013978909,7.065176039852388e-09
0.0736842105263158,0.8772229970136316,0.0004503705851269561,2.788054337448005e-08
0.08131578947368422,0.9205550999448971,0.001032296897658788,1.010881625258858e-07
0.08894736842105264,0.946424578625175,0.0019671298536911986,2.989131894904611e-07
0.09657894736842106,0.9650243667373487,0.003572956968682037,8.111197492269665e-07
0.10421052631578948,0.977844209521832,0.0061734264463636805,2.0261325298460276e-06
0.1118421052631579,0.9864216566699621,0.010256107709160248,4.753964966296135e-06
0.11947368421052632,0.9912479476264573,0.015550423156601979,1.0146566132023472e-05
0.12710526315789472,0.994598957388764,0.02228933681168028,1.8849977013821024e-05
0.13473684210526315,0.9958415427300932,0.029651428102200776,3.439222328295369e-05
0.1423684210526316,0.9975275523545716,0.04074004913055555,5.9905816978419184e-05
0.15,0.9984265700635693,0.052778655717663,9.883795567059517e-05
