,0.7,0.58,0.52
0.005,0.002140814446920459,0.002140814446920459,0.002140814446920459
0.01263157894736842,0.006548385581668521,0.006548385581668521,0.006548385581668521
0.02026315789473684,0.011779617056380514,0.011779617056380514,0.011779617056380514
0.027894736842105264,0.017292908668314733,0.017292908668314733,0.017292908668314733
0.035526315789473684,0.022976418429423752,0.022976418429423752,0.022976418429423752
0.0431578947368421,0.02902284813342139,0.02902284813342139,0.02902284813342139
0.05078947368421052,0.03498732683539694,0.03498732683539694,0.03498732683539694
0.05842105263157894,0.04070799957595908,0.04070799957595908,0.04070799957595908
0.06605263157894736,0.045872320985289074,0.045872320985289074,0.045872320985289074
0.0736842105263158,0.05391663447924986,0.05391663447924986,0.05391663447924986
0.08131578947368422,0.0578394750964792,0.0578394750964792,0.0578394750964792
0.08894736842105264,0.06565606195604455,0.06565606195604455,0.06565606195604455
0.09657894736842106,0.07173030198574558,0.07173030198574558,0.07173030198574558
0.10421052631578948,0.0792704945645148,0.0792704945645148,0.0792704945645148
0.1118421052631579,0.08092482654506213,0.08092482654506213,0.08092482654506213
0.11947368421052632,0.09289267298290659,0.09289267298290659,0.09289267298290659
0.12710526315789472,0.09595806396306991,0.09595806396306991,0.09595806396306991
0.13473684210526315,0.10508904749273551,0.10508904749273551,0.10508904749273551
0.1423684210526316,0.11333649743890852,0.11333649743890852,0.11333649743890852
0.15,0.11595052109301406,0.11595052109301406,0.11595052109301406
