,0.7,0.58,0.52
0.005,0.9994055656362816,0.09998518168602741,0.0004946438504998925
0.01263157894736842,0.9999350326231179,0.23844549700847567,0.0035384354777852085
0.02026315789473684,0.9999790806225861,0.33504539126895144,0.008591790648626025
0.027894736842105264,0.9999915910993834,0.41197672278945513,0.015171743895143457
0.035526315789473684,0.9999962242787391,0.4745269495343278,0.02276892447602662
0.0431578947368421,0.9999981391722684,0.527304991731171,0.03133239630229002
0.05078947368421052,0.9999986699412903,0.5639840219537573,0.04003521551404219
0.05842105263157894,0.9999993104492602,0.6050842155710257,0.04986450165145499
0.06605263157894736,0.9999994924955128,0.6340884401699048,0.05956761152782782
0.0736842105263158,0.9999995887826055,0.6570874763653481,0.06923515352982852
0.08131578947368422,0.9999997670563698,0.6851795740138155,0.07979691782400966
0.08894736842105264,0.9999998244278148,0.7070277811245731,0.09040056112888538
0.09657894736842106,0.9999998448146415,0.7214180925229202,0.1003230111939662
0.10421052631578948,0.9999998798378359,0.7393551475607948,0.11102536937012744
0.1118421052631579,0.9999999248144746,0.7574678481954749,0.12187251557409141
0.11947368421052632,0.9999999367379516,0.7708265345852698,0.13255250506992797
0.12710526315789472,0.9999999467143089,0.7823425010835562,0.1430524678007068
0.13473684210526315,0.9999999520314934,0.7921048384322275,0.15349399861141114
0.1423684210526316,0.9999999622401962,0.8046659260299194,0.16440208854240182
0.15,0.9999999760534415,0.8174399001494005,0.17533689336427646
