,0.7,0.58,0.52
0.005,5.96922728076904e-38,5.96922728076904e-38,5.96922728076904e-38
0.01263157894736842,6.576319076517499e-26,6.576319076517499e-26,6.576319076517499e-26
0.02026315789473684,7.873280414326566e-21,7.873280414326566e-21,7.873280414326566e-21
0.027894736842105264,9.285035640389386e-18,9.285035640389386e-18,9.285035640389386e-18
0.035526315789473684,1.2580751847194428e-15,1.2580751847194428e-15,1.2580751847194428e-15
0.0431578947368421,4.9051456694087055e-14,4.9051456694087055e-14,4.9051456694087055e-14
0.05078947368421052,9.045995180051632e-13,9.045995180051632e-13,9.045995180051632e-13
0.05842105263157894,1.1954800071964157e-11,1.1954800071964157e-11,1.1954800071964157e-11
0.06605263157894736,8.812920677038606e-11,8.812920677038606e-11,8.812920677038606e-11
0.0736842105263158,4.352588793626783e-10,4.352588793626783e-10,4.352588793626783e-10
0.08131578947368422,1.8461468830503078e-09,1.8461468830503078e-09,1.8461468830503078e-09
0.08894736842105264,6.474469999066811e-09,6.474469999066811e-09,6.474469999066811e-09
0.09657894736842106,2.0316069623864174e-08,2.0316069623864174e-08,2.0316069623864174e-08
0.10421052631578948,5.771644599962479e-08,5.771644599962479e-08,5.771644599962479e-08
0.1118421052631579,1.515567275753308e-07,1.515567275753308e-07,1.515567275753308e-07
0.11947368421052632,3.6522687746330886e-07,3.6522687746330886e-07,3.6522687746330886e-07
0.12710526315789472,7.485955572708561e-07,7.485955572708561e-07,7.485955572708561e-07
0.13473684210526315,1.5346199077036123e-06,1.5346199077036123e-06,1.5346199077036123e-06
0.1423684210526316,2.905230427438743e-06,2.905230427438743e-06,2.905230427438743e-06
0.15,5.256221335322899e-06,5.256221335322899e-06,5.256221335322899e-06
