,0.7,0.58,0.52
0.005,4.491679402138802e-05,4.491679402138802e-05,4.491679402138802e-05
0.01263157894736842,0.0004902807548693386,0.0004902807548693386,0.0004902807548693386
0.02026315789473684,0.0014786038422951867,0.0014786038422951867,0.0014786038422951867
0.027894736842105264,0.0030131832524181498,0.0030131832524181498,0.0030131832524181498
0.035526315789473684,0.005036864486899261,0.005036864486899261,0.005036864486899261
0.0431578947368421,0.0075590847881688685,0.0075590847881688685,0.0075590847881688685
0.05078947368421052,0.01042280267655766,0.01042280267655766,0.01042280267655766
0.05842105263157894,0.013793172224991998,0.013793172224991998,0.013793172224991998
0.06605263157894736,0.017425932188757154,0.017425932188757154,0.017425932188757154
0.0736842105263158,0.021311846417461013,0.021311846417461013,0.021311846417461013
0.08131578947368422,0.025600761999571574,0.025600761999571574,0.025600761999571574
0.08894736842105264,0.03017888362818709,0.03017888362818709,0.03017888362818709
0.09657894736842106,0.03486186792798422,0.03486186792798422,0.03486186792798422
0.10421052631578948,0.03986171748053884,0.03986171748053884,0.03986171748053884
0.1118421052631579,0.045088399681733664,0.045088399681733664,0.045088399681733664
0.11947368421052632,0.050539229659563145,0.050539229659563145,0.050539229659563145
0.12710526315789472,0.056190579558674916,0.056190579558674916,0.056190579558674916
0.13473684210526315,0.06197174533557963,0.06197174533557963,0.06197174533557963
0.1423684210526316,0.06784528526268373,0.06784528526268373,0.06784528526268373
0.15,0.07391941832097161,0.07391941832097161,0.07391941832097161
