legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.1180703125,499.61219906682237,496.5605140629818,486.8860263734596,475.9110793751006,458.216598230797,432.24719326949895,397.8968544226583,357.13981034847166,313.7139317505693,234.82198759047787,179.71076538007577,145.75704844389804,125.02346506275202,112.4975243719214,105.45319459899314,101.99829728464348
