,,0.5,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo_without_replacement | p=0.7 | alpha=0.17253125,20,0.018721740671977495,0.018721740671977495,0.02874789529238511,0.05179117233441397,0.07408201870628778,0.10321732384599848,0.16190260160632247,0.4136193695522269
bravo_without_replacement | p=0.7 | alpha=0.17253125,40,0.010458606294492717,0.010458606294492717,0.019344203691844787,0.04322630832866731,0.06846442241141809,0.10218547204174812,0.1669664680879639,0.32450652362332183
bravo_without_replacement | p=0.7 | alpha=0.17253125,60,0.010902595910998947,0.010902595910998947,0.022523171593421595,0.05539695062325542,0.08931728638348262,0.13077486244927752,0.19348248567130819,0.1851349940536643
bravo_without_replacement | p=0.7 | alpha=0.17253125,80,0.003202852006421834,0.003202852006421834,0.008035774571253276,0.02435175145527607,0.0427097964510687,0.06505453089127528,0.09364847689043666,0.04682096948702408
bravo_without_replacement | p=0.7 | alpha=0.17253125,100,0.0011832291403073467,0.0011832291403073467,0.003711162957907651,0.014387878986125844,0.028058239231891796,0.045353135911373896,0.06525701214483992,0.01820076682960232
bravo_without_replacement | p=0.7 | alpha=0.17253125,120,0.0004438630381252712,0.0004438630381252712,0.0017831406364435729,0.009084850534177893,0.019934581538159767,0.03444020663556697,0.04961922688177255,0.007291718637669811
bravo_without_replacement | p=0.7 | alpha=0.17253125,140,0.0001614668754020284,0.0001614668754020284,0.0008543914989962962,0.00589769462105137,0.014754555387760545,0.027454002493170673,0.039636083272942,0.0028550386226374952
bravo_without_replacement | p=0.7 | alpha=0.17253125,160,5.532398174967938e-05,5.532398174967938e-05,0.0003984961523772986,0.003862272448569705,0.011186458364950549,0.022614685083417522,0.03273569601727227,0.0010593870791306941
bravo_without_replacement | p=0.7 | alpha=0.17253125,180,1.7391604619733972e-05,1.7391604619733972e-05,0.0001773613422437209,0.0025180395487977313,0.008597433436805182,0.019078498298991622,0.02770418373601551,0.0003626106733192187
bravo_without_replacement | p=0.7 | alpha=0.17253125,200,4.877015105066041e-06,4.877015105066041e-06,7.384741381859552e-05,0.0016159321612591363,0.006646178500554019,0.0163884603592714,0.02388581330995075,0.00011125008953512747
bravo_without_replacement | p=0.7 | alpha=0.17253125,220,1.1801370487609344e-06,1.1801370487609344e-06,2.8127928671085805e-05,0.0010093176410740819,0.005133186994497705,0.014274499748755106,0.020893791054765208,2.9570241377151194e-05
