legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,1999.9999999972326,1999.99998244699,1999.9978543847553,1999.982406219714,1999.88131962196,1999.339356110693,1996.9529323221445,1988.282028061015,1962.069057226909,1753.9540001978569,1183.8801598096616,667.7778160725262,522.6217130942946,501.7617991100878,500.05906241650206,500.00071759343786
bravo_without_replacement | p=0.55 | alpha=0.21452756118774413,1999.972725190942,1995.51192228111,1941.00684809891,1831.1950406796543,1607.6829115364735,1284.8086584402276,965.2187788261684,740.0181439211066,613.45765818668,518.9387359345842,501.67625740302043,500.065708372985,500.00104796377843,500.000006320845,500.00000001327084,500.00000000000847
bravo_without_replacement | p=0.51 | alpha=0.28587109374999997,1999.999898154042,1999.6780078020759,1977.4328216951685,1899.7228645773293,1712.3090407352615,1437.1266125790924,1172.2599298471594,976.3764969148779,836.9868450703334,638.188645575166,532.0116158589741,503.5035042936347,500.1649754036947,500.00308483220954,500.00002106037607,500.0000000476743
