legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,1.844877924374578e-12,1.1702006803318697e-08,1.43041206794349e-06,1.1729312885439104e-05,7.912577915453166e-05,0.00044059068490623446,0.00203454061215598,0.007854160408783274,0.025682336579823807,0.17802937206219124,0.6529219069005697,0.9792270683024813,0.9999447088936144,0.9999999965541506,0.9999999999999966,1.0
bravo_without_replacement | p=0.55 | alpha=0.21452756118774413,1.819191010148009e-05,0.0030683518399608907,0.0458314591637168,0.1487533182153647,0.38207557262162484,0.6972315275254337,0.9163405454870431,0.9885459314444605,0.9992847686769822,0.9999997837976516,0.9999999999982845,0.999999999999999,0.9999999999999996,0.9999999999999993,1.0,0.9999999999999998
bravo_without_replacement | p=0.51 | alpha=0.28587109374999997,7.478290107461091e-08,0.00043582092237554087,0.049233802489325254,0.22528200568944381,0.5639789479752801,0.8615385405344725,0.9783482132816679,0.9984623547176983,0.9999528335772913,0.999999996873944,0.9999999999999951,0.999999999999999,0.999999999999999,0.9999999999999999,0.9999999999999998,1.0000000000000004
