,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,6,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,10,0.005859375,0.0024970461205078135,0.004220129037055424,0.005859375,0.006862445608885925,0.008006128944870853,0.009305333328882021,0.010775884317984834,0.012434489776757818,0.01429868734310254,0.018717700023905208,0.02418647039999999,0.030864557325480903,0.038911100780481093,0.04847586722815188,0.0596872325691448,0.07263649259999996
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,14,0.00238037109375,0.0008134673966393064,0.0015774882853751935,0.00238037109375,0.002899338217798882,0.0035122644294828505,0.004232244586062125,0.00507347340625902,0.006051205592078641,0.007181683870636406,0.009970090731685246,0.013583121776639994,0.018169043899120017,0.023868729151016344,0.030799925613420705,0.039036557895257194,0.048582918075509976
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,17,0.0020751953125,0.0006318764439433627,0.0013181239714469453,0.0020751953125,0.002577149481371998,0.0031793579577987486,0.003896948372823203,0.004746298375373671,0.005744921493648814,0.006911293104615465,0.009824459917157689,0.013641633685831675,0.018509869073783956,0.02454686545098196,0.031814181379220936,0.04028502308798854,0.049808702470030546
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,20,0.0016431808471679688,0.0004457960908119224,0.0010003649111640887,0.0016431808471679688,0.002080618305460027,0.002613988815974243,0.003259046993707664,0.004032893573929148,0.004953798809670714,0.0060409385151784165,0.008792863597249895,0.012443577268599518,0.017127212885223387,0.022928458845266963,0.029847221894178523,0.037759635560648715,0.04638087489085223
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,23,0.0012691020965576172,0.0003067786678656631,0.0007405347669299189,0.0012691020965576172,0.0016384380747558173,0.00209629710292837,0.002658529013737865,0.0033424375145426795,0.004166558094684023,0.005150321386183644,0.007676032378170677,0.011071562738605635,0.015458055274005778,0.020890002761134004,0.027313156100271924,0.03452206628895931,0.04212670152695176
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,26,0.000973433256149292,0.00020965850227761774,0.0005444159944291048,0.000973433256149292,0.0012813449709023874,0.0016695535889931692,0.0021537267699526714,0.0027511118852141855,0.003480286036864018,0.004360764821930391,0.006654902241562702,0.009782976768227487,0.01385547554755703,0.018901686286027144,0.024822086210842018,0.03134470527165336,0.03799919489767037
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,28,0.001492626965045929,0.0003182678551961179,0.0008334519211999975,0.001492626965045929,0.0019639816237998447,0.002555936380509686,0.003290557080919734,0.004191456272670653,0.005283177931677697,0.006590349765211258,0.009943151560776168,0.01440082454263031,0.020021740004409632,0.026710875354727742,0.034163804451633195,0.041833882934010067,0.04894392397284584
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,31,0.0009602932259440422,0.000182441260295542,0.0005139358811222602,0.0009602932259440422,0.0012882982633594543,0.0017074206653035562,0.0022359474643368934,0.002893695708837506,0.003701482491461046,0.004680365440767081,0.007230559529113373,0.010673145264237854,0.015052594496161992,0.02027183854638797,0.026042074961771623,0.031859470211692775,0.037030424357621244
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,34,0.0006940881721675396,0.00011749287911401339,0.0003560373200798884,0.0006940881721675396,0.0009494096004754267,0.0012814132889740913,0.00170691524701349,0.002244393369478599,0.0029134955402333783,0.0037343004745747743,0.005907149319128317,0.008887010184081286,0.012713909136938569,0.017284481368825256,0.02230196542731739,0.02725882420511833,0.0314758008724698
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,37,0.0005172606106498279,7.801606018308637e-05,0.0002543115549053939,0.0005172606106498279,0.0007213977819498748,0.000991566623079029,0.001343526714563735,0.0017948538038481815,0.0023644873879110793,0.0030720108254983485,0.004975857998545174,0.007629620233926949,0.011072121181254401,0.015195099665491268,0.019692219944168844,0.024046931929739588,0.027585373928317027
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,39,0.0007829042933735764,0.00011690106715987864,0.0003842995997068293,0.0007829042933735764,0.001091441132239309,0.0014983930103910558,0.0020261859134764445,0.0026992302299278753,0.003543002534147502,0.00458271345831831,0.0073384530447783616,0.011085962902199913,0.015793026872128104,0.02119557904340907,0.02675326480481484,0.0316794638502166,0.03507174928853975
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,42,0.000500608050288065,6.660170301825458e-05,0.00023552385003879523,0.000500608050288065,0.0007115671500505628,0.0009948390054531843,0.0013683841350618016,0.0018520999583897012,0.0024671099069365917,0.0032346744275556483,0.005303821980020214,0.00816610678189108,0.011800801126603184,0.01598773259649457,0.020268551738054853,0.02397865218114782,0.02637265807817506
