,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.019048339843749998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.019048339843749998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.019048339843749998,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.019048339843749998,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.019048339843749998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.019048339843749998,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.019048339843749998,6,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
max_sprt | alpha=0.019048339843749998,7,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
max_sprt | alpha=0.019048339843749998,8,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
max_sprt | alpha=0.019048339843749998,9,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
max_sprt | alpha=0.019048339843749998,10,0.015625,0.008303765625000003,0.012230590464,0.015625,0.017596287801,0.019770609664000006,0.02216436112900001,0.02479491129600001,0.027680640625000016,0.030840979456000017,0.03806869254399999,0.046655999999999996,0.056800235584000006,0.06871947673600001,0.08265395001600002,0.09886748262400005,0.11764899999999995
max_sprt | alpha=0.019048339843749998,11,0.0185546875,0.00942743637922852,0.014256252401786603,0.0185546875,0.021096135061531823,0.02393379671533285,0.02709618779330748,0.03061388882771182,0.034519610002216816,0.03884824436813744,0.04892495855786501,0.061167882239999985,0.07593626112579817,0.09362258123550792,0.11464802238658026,0.13945480077101852,0.16849454481999993
max_sprt | alpha=0.019048339843749998,12,0.0185546875,0.00942743637922852,0.014256252401786603,0.0185546875,0.021096135061531823,0.02393379671533285,0.02709618779330748,0.03061388882771182,0.034519610002216816,0.03884824436813744,0.04892495855786501,0.061167882239999985,0.07593626112579817,0.09362258123550792,0.11464802238658026,0.13945480077101852,0.16849454481999993
max_sprt | alpha=0.019048339843749998,13,0.0185546875,0.00942743637922852,0.014256252401786603,0.0185546875,0.021096135061531823,0.02393379671533285,0.02709618779330748,0.03061388882771182,0.034519610002216816,0.03884824436813744,0.04892495855786501,0.061167882239999985,0.07593626112579817,0.09362258123550792,0.11464802238658026,0.13945480077101852,0.16849454481999993
max_sprt | alpha=0.019048339843749998,17,0.02130126953125,0.010366052606120026,0.016076431192604133,0.02130126953125,0.024441525312838226,0.027986409518582292,0.03197954693107147,0.03646789660416454,0.0415017703007691,0.04713480268041022,0.06042890940211722,0.07684071505919998,0.09690054254785972,0.1211634225636037,0.15018639809437337,0.18449698295785374,0.2245517579840499
max_sprt | alpha=0.019048339843749998,16,0.02130126953125,0.010366052606120026,0.016076431192604133,0.02130126953125,0.024441525312838226,0.027986409518582292,0.03197954693107147,0.03646789660416454,0.0415017703007691,0.04713480268041022,0.06042890940211722,0.07684071505919998,0.09690054254785972,0.1211634225636037,0.15018639809437337,0.18449698295785374,0.2245517579840499
max_sprt | alpha=0.019048339843749998,14,0.02130126953125,0.010366052606120026,0.016076431192604133,0.02130126953125,0.024441525312838226,0.027986409518582292,0.03197954693107147,0.03646789660416454,0.0415017703007691,0.04713480268041022,0.06042890940211722,0.07684071505919998,0.09690054254785972,0.1211634225636037,0.15018639809437337,0.18449698295785374,0.2245517579840499
max_sprt | alpha=0.019048339843749998,15,0.02130126953125,0.010366052606120026,0.016076431192604133,0.02130126953125,0.024441525312838226,0.027986409518582292,0.03197954693107147,0.03646789660416454,0.0415017703007691,0.04713480268041022,0.06042890940211722,0.07684071505919998,0.09690054254785972,0.1211634225636037,0.15018639809437337,0.18449698295785374,0.2245517579840499
max_sprt | alpha=0.019048339843749998,18,0.02240753173828125,0.010669213914703147,0.01675100051916816,0.02240753173828125,0.02584285034333425,0.029749082974597187,0.034181609302038105,0.03920050809528041,0.04487057536781684,0.05126125121051886,0.06650418204206546,0.08556734837293054,0.10913611041354486,0.13791304840074434,0.1725732889619575,0.21370362469664544,0.26172516460690354
max_sprt | alpha=0.019048339843749998,19,0.02240753173828125,0.010669213914703147,0.01675100051916816,0.02240753173828125,0.02584285034333425,0.029749082974597187,0.034181609302038105,0.03920050809528041,0.04487057536781684,0.05126125121051886,0.06650418204206546,0.08556734837293054,0.10913611041354486,0.13791304840074434,0.1725732889619575,0.21370362469664544,0.26172516460690354
