legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.010183751584079002,500.0,500.0,500.0,500.0,480.0,450.0,410.0,370.0,330.0,270.0,220.0,190.0,160.0,140.0,120.0,110.0
bayesian | a=500 | b=500 | critical_value=0.014814138413445956,500.0,500.0,500.0,500.0,480.0,440.0,400.0,370.0,330.0,280.0,240.0,200.0,180.0,160.0,140.0,130.0
bayesian | a=1000 | b=1000 | critical_value=0.015640258790031218,500.0,500.0,500.0,500.0,480.0,440.0,410.0,370.0,330.0,280.0,240.0,210.0,180.0,160.0,150.0,130.0
