,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,50,0.003300223983405459,0.0003105233530501843,0.0013606900456118434,0.003300223983405459,0.004996590526697616,0.007428010367525301,0.010846837877008839,0.015563803289715569,0.02195067972714834,0.03043872381311063,0.05569031830377312,0.09550170735551829,0.1537660351440805,0.23282187526848158,0.332063138766726,0.44697141937281626,0.569178436093444
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,51,0.002186557466454797,0.0002514963513165854,0.0009812676489690001,0.002186557466454797,0.0031650758235771317,0.004490218759054822,0.006244703714201579,0.008515253380747378,0.011386363059976286,0.014931878371205834,0.024224738394811384,0.036353338417378485,0.050412397616603974,0.06448070488451527,0.07585620145164383,0.08175273158014339,0.08029012807948221
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,54,0.0008199590499205489,8.403121838365412e-05,0.0003526911434630339,0.0008199590499205489,0.0012101572459172455,0.0017483834195257308,0.002473333555380105,0.0034266060824397907,0.004649906014617816,0.006181080915517397,0.010267994514978332,0.015704642196307503,0.022091519233957725,0.028524200458353247,0.03370382057938278,0.03629036455935198,0.03540794648305166
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,56,0.0010021721721251153,0.00010167777424422149,0.0004303772459964915,0.0010021721721251153,0.0014784894459119629,0.002133494007399932,0.0030120805667097892,0.004161270426514882,0.005626386277687556,0.007445867428185935,0.012228496934371528,0.018426780177000803,0.02544550277632215,0.0321296593962891,0.03697533809695486,0.038606496270784385,0.03635215838926637
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,59,0.0005566790698930627,5.032297275773012e-05,0.00022913301050623387,0.0005566790698930627,0.0008373503411141214,0.0012305291117038263,0.0017671309037406331,0.0024804120470019926,0.0034034547321370365,0.004565586449818365,0.007677695735786895,0.011791375985033912,0.016516976571688973,0.02105334518279204,0.02433500739724266,0.02538520842024641,0.023746525666471667
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,61,0.0007412747485475079,6.634005028152438e-05,0.00030462570463790336,0.0007412747485475079,0.001114571059783705,0.0016359528332563547,0.0023446431537525615,0.003281781995434764,0.004486725359963559,0.005991996881357344,0.009961907061550168,0.01507335869339157,0.02072717639669041,0.025836750441784448,0.029086310753338764,0.029422117736122588,0.026561566021091176
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,64,0.00043153879769668044,3.441075024342381e-05,0.00016997419507961268,0.00043153879769668044,0.0006615685062009117,0.0009888930642960097,0.0014416405159130515,0.0020501503300276373,0.002844448055956356,0.0038506224383952382,0.006555085962039072,0.01010888262931554,0.014100605008117616,0.017743159931694844,0.02006254648151862,0.02027553678799532,0.018184511525390145
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,66,0.0005881330160800097,4.64285423464081e-05,0.00023128276911149118,0.0005881330160800097,0.0009012738758578658,0.0013455802873983535,0.0019577012177150197,0.0027762144038732664,0.0038378581136389598,0.00517234333153408,0.008705052194944775,0.013226048168189878,0.018110428976067336,0.022285847076972804,0.02454282850435467,0.02405176523111213,0.02081788659518112
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,68,0.0006964848178444025,5.443225636898248e-05,0.00027345378854497546,0.0006964848178444025,0.0010668887218889286,0.0015909271096764773,0.0023100225728452145,0.0032666355182884204,0.0044994580099182654,0.0060370411150743345,0.010044879902125735,0.01503617691486828,0.02021157273112153,0.024322471662161452,0.02608816607614797,0.024791450217133647,0.020708660979150383
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,71,0.00039246664487226014,2.732908806340676e-05,0.00014768991776367937,0.00039246664487226014,0.0006129663617866027,0.0009308491202488456,0.0013748233718141514,0.0019752729518512507,0.002761081217333328,0.0037552075873492244,0.006397806661560269,0.009760700898201647,0.013309084119292184,0.016167811623906868,0.017417724793820324,0.016536775161434814,0.013723043459955998
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,73,0.0005292233018130264,3.648350377115726e-05,0.0001988344472822917,0.0005292233018130264,0.0008262264518244904,0.001253199088539297,0.001847212380674789,0.0026465183222588494,0.003685959691422458,0.004990807854887333,0.008406294340508444,0.012635383943711862,0.016912961210338175,0.020092311929965717,0.02108193517342727,0.01940912287121561,0.01554411247727542
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,76,0.0003114369973507163,1.9129582408979604e-05,0.00011214984490579412,0.0003114369973507163,0.0004957431930168639,0.0007657539179696523,0.0011481209995195508,0.0016712502641411972,0.002362162153158756,0.00324205824588239,0.005591535706070521,0.008565883583952119,0.011630753755001347,0.013948053136164092,0.014699362300059363,0.013520568278327035,0.010757330145872874
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,78,0.0004275020939944561,2.5996131611140094e-05,0.00015369908866291277,0.0004275020939944561,0.0006802225888352072,0.0010494502193101984,0.001570324555979598,0.0022794029945956205,0.0032100584794545243,0.004386211311648624,0.007478877513895409,0.0112878555604983,0.015045657842714095,0.017645099107848602,0.018111289845721135,0.016154066664042954,0.012403716353250417
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,80,0.0005094275532221068,3.0668187236701483e-05,0.0001828605615905054,0.0005094275532221068,0.0008102545561556666,0.001248563398350505,0.0018645211983005455,0.002698838406019014,0.0037869739991039796,0.005151508607881968,0.00868396131930356,0.012912991377788249,0.016896262305152815,0.01937808035919068,0.019372086931946038,0.016755019498975045,0.012415816829039068
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,83,0.00028859865655448444,1.548023981688435e-05,9.929050713404978e-05,0.00028859865655448444,0.0004680150029883429,0.0007344468717622619,0.0011156264025509331,0.0016406807947068921,0.002336318658425699,0.0032215510788929803,0.005560643069139824,0.00842735355608929,0.011185605027837242,0.012950157864974672,0.01300304479533136,0.011236074306465883,0.008271694627130203
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,85,0.00039062469307682163,2.0743320012037527e-05,0.00013417688016565703,0.00039062469307682163,0.0006332153163589301,0.0009924996129533545,0.0015045890298764253,0.002206485437970956,0.0031306366151356204,0.004297650604652814,0.007333776707282747,0.010950345847672809,0.014267902923247163,0.01615410558026588,0.01579767921836574,0.013237283597006641,0.009404574849238283
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,87,0.0004613620902276489,2.4254686997888338e-05,0.00015822112730561042,0.0004613620902276489,0.0007475837817690639,0.0011703536959421356,0.0017706544793322297,0.002589374465439714,0.003660581390065752,0.005002810033557133,0.008440091805928153,0.012415987921388904,0.01588099232247569,0.017583591902325686,0.01674782242304269,0.013608177588340027,0.00933040866365983
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,90,0.0002598205423556513,1.217040295024548e-05,8.54027506868777e-05,0.0002598205423556513,0.00042925747770059365,0.0006843631578356237,0.001053185777244543,0.001564810596171528,0.002244964750224861,0.003110028068842052,0.0053724701864906075,0.008054996193025903,0.010451200449236931,0.011681311638769796,0.011174978635976768,0.00907171374933691,0.006179304072682346
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,92,0.000350487237483277,1.6253199849835172e-05,0.00011502047440941324,0.000350487237483277,0.0005788190820395231,0.0009217006999128473,0.001415589810041341,0.0020973556701123206,0.0029980815664368767,0.004134887774831795,0.007061712181399685,0.010431224584916786,0.013286181415089091,0.014522212914969846,0.013530949363509076,0.01065140611380422,0.007001926958003107
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,94,0.0004128512434634598,1.895376356150169e-05,0.00013526988335069276,0.0004128512434634598,0.0006815386289227971,0.001083966544231703,0.0016614701198346493,0.0024547374929598047,0.003496230260708783,0.004800492663433371,0.008105292212922947,0.011795814046717147,0.014748805359580858,0.01576509726441266,0.014306470423079464,0.010920617969066833,0.006928165454719186
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,96,0.0004640305077615434,2.109034046039432e-05,0.000151795404964945,0.0004640305077615434,0.0007657194186935178,0.0012163915313176082,0.0018607121410825556,0.0027413821211702822,0.003890345381117508,0.005317891134364383,0.008876850163097673,0.012727763235528738,0.015622303076812921,0.016330220838423167,0.014433387866958152,0.010683634805240769,0.006541095261685579
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,99,0.00025455978610534386,1.0308715586191527e-05,7.981374582586189e-05,0.00025455978610534386,0.00042829138951936844,0.0006928744751642038,0.0010781074289442024,0.0016137943011860908,0.0023241240360163595,0.003220337749935448,0.005504240694977675,0.008043551190717643,0.010014869273465619,0.010567877167025492,0.009381414411741002,0.0069377730360994745,0.0042198893060722345
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,101,0.00033876593546120675,1.3581560996202926e-05,0.00010604548972618191,0.00033876593546120675,0.0005697384462257611,0.0009205959735039891,0.0014295708815738257,0.0021338785428879426,0.003061994687308958,0.004223884692438441,0.007137475463371496,0.010276116026939532,0.012560024837883828,0.012961049190565992,0.011206270484286011,0.008036166135751387,0.004717265075352789
