,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,6,0.015613282422168005,0.008296155080501313,0.012220654337882029,0.015613282422168005,0.017583609250412136,0.01975692338958145,0.02214962073949356,0.02477907102217674,0.027663655601226425,0.030822806021702155,0.03804801775765158,0.046632672129891646,0.05677412554586607,0.06869048501237492,0.08262201434193088,0.09883258647369156,0.11761118190896713
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,10,0.0058514662947562615,0.0024926778589895353,0.004213800424522909,0.0058514662947562615,0.00685366704951752,0.007996430390470736,0.009294668291490142,0.010764211183189452,0.01242177313680585,0.014284899439037633,0.018701724732387053,0.024168328834672372,0.03084439290634629,0.038889209079731875,0.048452725431124,0.05966352627843035,0.07261313698246813
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,14,0.0023752552013511247,0.0008111309432291119,0.0015736708450686733,0.0023752552013511247,0.002893475766665023,0.003505591705585244,0.004224700855101673,0.005065002920129551,0.006041759868227508,0.007171224235177916,0.009957540640749624,0.013568517705313355,0.018152612158509832,0.02385093760606574,0.030781528210233854,0.039018622854991455,0.04856682844930836
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,17,0.0020698021515843145,0.0006296139333405506,0.0013142146526508864,0.0020698021515843145,0.0025708951638033876,0.0031721666222374175,0.003888750583831591,0.004737034657243888,0.005734546312854513,0.0068997792507398,0.00981068409745301,0.01362582746324611,0.018492583680289547,0.02452903323725155,0.03179714465790353,0.04027050972661152,0.049798727334828964
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,20,0.0016380896552203289,0.0004438462569510131,0.0009967893780426693,0.0016380896552203289,0.0020746349558861655,0.002607028720720951,0.0032510345039203784,0.004023767000580981,0.004943516084251017,0.006029483378497286,0.008779150977893444,0.012428016001034351,0.01711064244877952,0.022912204529181798,0.029833081098783062,0.03774976401541744,0.046377549543907326
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,23,0.0012644728341310598,0.00030516757082666243,0.0007373911317787507,0.0012644728341310598,0.0016329186407979513,0.0020897942661410626,0.002650959903825662,0.0033337360886044583,0.004156682479768783,0.005139261910862878,0.007662747193639495,0.011056607522590361,0.015442515052496558,0.02087553083678439,0.02730189990875829,0.0345164414320839,0.04212899897285928
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,26,0.0009692993930107232,0.00020835569677570448,0.0005417057286993347,0.0009692993930107232,0.0012763404555296922,0.001663576380799273,0.0021466855494243126,0.002742933895821834,0.0034709261013709945,0.004350215265484176,0.0066421524336011135,0.00976869978586266,0.0138409644312855,0.018888870621663688,0.024813385132271937,0.031342674791020576,0.03800597503145893
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,28,0.0014863619351060077,0.00031625266661896597,0.0008292937599962476,0.0014863619351060077,0.001956460843325966,0.002547044665555817,0.003280208154695238,0.004179606050164967,0.005269838891447998,0.006575605657953856,0.00992620202550589,0.014383165328731561,0.020005726980498385,0.026699555231405783,0.03416046051270997,0.0418413035132467,0.04896350923346484
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,31,0.0009556395599874726,0.00018109277843645786,0.0005109606622896088,0.0009556395599874726,0.001282618828659402,0.0017006044805088685,0.002227906914459586,0.002884379469898173,0.00369088979928901,0.00466856092047785,0.0072168564618343,0.010658897709289478,0.015039968064868351,0.02026361737362479,0.026041166107439624,0.031868134270823203,0.03704939241905411
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,34,0.0006902398359775333,0.00011649009067451353,0.0003536692418710316,0.0006902398359775333,0.0009446326474278462,0.001275590662156846,0.0016999499469341813,0.0022362221222119926,0.0029041042457736204,0.003723740568920801,0.005894746817748277,0.00887410716540155,0.012702694916335218,0.017277763119922494,0.022302589949559228,0.027268805512629998,0.031495377246799745
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,37,0.0005140058435631026,7.72544531278998e-05,0.0002523850645645663,0.0005140058435631026,0.0007172870033415672,0.0009864756742501476,0.0013373481025968897,0.0017875111709448103,0.002355952299503773,0.003062320940442179,0.004964324527457626,0.007617586325838261,0.011061830189492115,0.01518942849656872,0.01969400854483314,0.02405799465468433,0.02760549243616866
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,39,0.0007780164211047585,0.00011574128042415725,0.00038137889606446333,0.0007780164211047585,0.001085310733142228,0.0014908665310592521,0.0020171476572448913,0.002688625638050739,0.003530863788099376,0.004569185372290006,0.007323142383756737,0.011071247157528939,0.01578240471410237,0.021193009665287005,0.02676196435690929,0.03170045758370175,0.03510276930593852
