legend,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=0.06943884668081408,0.08646209524007009,0.19493122264604668,0.33589151116060934,0.5807482453674677,0.9999999999999997,0.9999999999999993
bravo    | p=0.55 | alpha=0.17837890625,0.20192361092075556,1.0000000000000004,0.9999999999999992,1.0000000000000002,0.9999999999999992,0.9999999999999998
