legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,495.31422783733467,488.50889372806984,479.27410993017526,472.23521797335576,462.88449951613217,450.5259933785008,434.32472363540046,413.3614925956967,386.78801346756546,315.69068965839097,228.6614777788945,148.5833676593033,94.1238181973616,63.940725718466766,47.57980769564835,37.79502894577251
bravo_without_replacement | p=0.55 | alpha=0.05,499.9552535277221,498.89907481872916,493.2793941627443,485.43285642890135,471.33148173579997,448.9032054638024,417.4160854200094,378.3470345851115,335.2504253260771,253.72607186259026,193.88177457811764,154.75805665144614,128.5729535984927,109.96728819741206,96.06735876452855,85.28305818654628
bravo_without_replacement | p=0.51 | alpha=0.05,500.0,499.9999999999882,499.9999999951515,499.9999999257703,499.9999990536954,499.9999899318873,499.9999104096266,499.99933183656543,499.99581457262025,499.901765644354,498.81444454453634,492.3698602073308,472.13748454255483,436.1680301163299,394.9221569700058,357.84374568898687
