,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,31,4.240651717840281e-10,1.584517976949633e-11,1.1869893944138818e-10,4.240651717840281e-10,7.863840576444389e-10,1.4407811158033594e-09,2.6092955450454693e-09,4.673044532568398e-09,8.279552907758071e-09,1.4518220283756848e-08,4.333684283330078e-08,1.2462798941894745e-07,3.4614276903586077e-07,9.305529245955054e-07,2.4263213250701493e-06,6.147145505563131e-06,1.5158057268248062e-05
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,33,3.287038675939953e-09,1.214222501449678e-10,9.181134659467561e-10,3.287038675939953e-09,6.094527797773792e-09,1.115538243208995e-08,2.0166834924670513e-08,3.602362719044897e-08,6.360770427392766e-08,1.1106318612038316e-07,3.278824880108917e-07,9.293234412561176e-07,2.534643376546312e-06,6.665717941041538e-06,1.6932585107140242e-05,4.161075508445486e-05,9.904902670531506e-05
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,36,6.942472504554929e-09,2.278395136336758e-10,1.8565702460450621e-09,6.942472504554929e-09,1.3130963134038214e-08,2.4488624551000634e-08,4.5052917339282227e-08,8.180202316786521e-08,1.4664493281192207e-07,2.596566177507559e-07,7.855363632552438e-07,2.2708577087248803e-06,6.286946319922359e-06,1.670090961227379e-05,4.263601650786724e-05,0.00010473649906577771,0.00024780699938185027
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,38,2.3179313134608133e-08,7.519975351815347e-10,6.1853767970262524e-09,2.3179313134608133e-08,4.383484952550605e-08,8.167160896331974e-08,1.499890790038437e-07,2.7162835417939784e-07,4.852818193936141e-07,8.556184628972868e-07,2.5600523810549396e-06,7.293860295082786e-06,1.9829373752348206e-05,5.152780128169275e-05,0.00012815376678280356,0.00030534430717375825,0.0006973564602457416
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,40,6.007670588317403e-08,1.9267212624874148e-09,1.5997029237983608e-08,6.007670588317403e-08,1.1359561361035535e-07,2.1144459980038298e-07,3.876274321325047e-07,7.0016983080247e-07,1.2466283828715153e-06,2.188645496901758e-06,6.476524179329129e-06,1.818571104562774e-05,4.8548620203100164e-05,0.00012340520725788267,0.0002989967630944786,0.000690955208831262,0.0015231755184959047
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,42,1.333747754303366e-07,4.228431940823042e-09,3.5438375382875535e-08,1.333747754303366e-07,2.521538439178614e-07,4.6890378427139887e-07,8.580851782122955e-07,1.5459370413939513e-06,2.743082762272837e-06,4.795436037415378e-06,1.4034229958625799e-05,3.8837505496686936e-05,0.00010180902786055729,0.0002531387307053278,0.0005974819502828131,0.0013391248661051563,0.0028493233223847933
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,44,2.6427973858732495e-07,8.28244027838999e-09,7.006967344513298e-08,2.6427973858732495e-07,4.995651691053436e-07,9.280963553871141e-07,1.6953831510684935e-06,3.046497773679672e-06,5.387164729660024e-06,9.377751445497237e-06,2.714245767615568e-05,7.402545488427109e-05,0.00019054506584175154,0.00046342285508623333,0.0010655326743965608,0.0023161348152558434,0.00475653418861051
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,46,4.793409618749106e-07,1.4849906507925031e-08,1.2681660871549722e-07,4.793409618749106e-07,9.0596029404691e-07,1.6814831336585554e-06,3.066160040636083e-06,5.495389840696606e-06,9.684316404273698e-06,1.6786308174501612e-05,4.8049807575667926e-05,0.0001291479359638275,0.0003264217170778499,0.0007765294473014349,0.0017392431888237911,0.0036664522865344344,0.00726715562148713
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,48,8.098174354525774e-07,2.479973026979997e-08,2.1378800116495018e-07,8.098174354525774e-07,1.530340357570686e-06,2.8376150588372975e-06,5.1651467803677366e-06,9.233282503087244e-06,1.6215727929175335e-05,2.7987810063126252e-05,7.922959330483778e-05,0.00020986589293778114,0.0005208368171400829,0.0012119128843434879,0.0026440931794344457,0.005405539106930621,0.010340333718036852
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,50,1.2906835105712442e-06,3.907114827963811e-08,3.4000070738689876e-07,1.2906835105712442e-06,2.438691733733104e-06,4.5175619255828514e-06,8.20841979992529e-06,1.463530801611304e-05,2.5614792484039443e-05,4.402182504522629e-05,0.00012324367316888897,0.0003217158088244351,0.0007839596826290735,0.0017842100620251477,0.003791789401084265,0.007517455190450198,0.013878066708820025
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,52,1.959413544713771e-06,5.863204127423342e-08,5.150498468763687e-07,1.959413544713771e-06,3.701684793021876e-06,6.8505913899305225e-06,1.242536456583339e-05,2.209629103707199e-05,3.85403621550047e-05,6.595325123359511e-05,0.00018260258011670023,0.00046974559405880414,0.0011239288576254788,0.002501873136103031,0.005179004212391561,0.009956922331840834,0.017739087016537047
