legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,24.592420681679844,30.458340973929282,36.1876075384871,39.94449931237861,44.58504116359358,50.476026533022704,58.21214524084415,68.7730320856858,83.60415851931107,128.724248317362,164.76914838468923,142.4926073084209,93.01305661375854,61.91020508350515,45.87544983643159,36.42305981861949
bravo    | p=0.55 | alpha=0.05953515625,192.18625370965103,308.9774956355415,422.91235687727186,466.6187082272447,490.0557646785987,490.15801821039594,466.83030863887996,422.97589762017634,366.20146106854077,258.1956935933649,190.4390564310308,150.36273177046127,124.22213358943745,105.82676929648386,92.17729605093997,81.64568124258233
bravo    | p=0.52 | alpha=0.15904492187499997,384.32709424960944,573.0082288677105,644.3752101728328,653.1671711637945,644.3162371758568,617.4883604394736,572.6635726458683,512.7885899291867,446.04753064186104,331.04906887798404,257.87461627224496,211.0032194628251,178.5532567342282,154.7558555976306,136.55150680234138,122.16468225577965
