,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,6,0.01560156718984443,0.019743239257881746,0.02764667222652454,0.034221579800039544,0.0421365669914025,0.05674801500390257,0.11757335913563738
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,10,0.0058435604947701825,0.007986734197241462,0.012409057404533004,0.01633498692878276,0.021276831307163537,0.030824222701123512,0.07258976501046438
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,14,0.0023701431244820214,0.0034989223960820697,0.006032315912399644,0.008445148808255929,0.011637052997599874,0.0181361723694905,0.048550716816321206
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,17,0.0020644136921693624,0.0031649792202376047,0.005724172134807647,0.008224792099177713,0.011580755620640704,0.018475283442693946,0.04978872537173702
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,20,0.00163300381110432,0.0026000729661370178,0.004933233694647735,0.007275109921440056,0.010467266153774963,0.01709405149429275,0.04637419928999723
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,23,0.00125984950503223,0.0020832962532789353,0.004146806824203873,0.006276592298015793,0.009227941836393309,0.01542694957351179,0.042131277375698314
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,26,0.0009651720010843876,0.0016576045604775433,0.0034615660404493137,0.005377638506737102,0.008079142008168881,0.013826424043680712,0.03801274423699529
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,28,0.0014801049390322175,0.0025381578900940576,0.005256493846677723,0.008087914545367387,0.01199224019396612,0.019989668223160395,0.048983109867641074
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,31,0.0009509934314007699,0.0016937934358543848,0.0036802924615245334,0.005812183286635121,0.008806463305245912,0.01502729986421634,0.03706838452367646
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,34,0.0006863992308528436,0.0012697738221269027,0.002894709203476586,0.004692293015107474,0.0072652625703689055,0.012691438565862467,0.031514986499349106
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,37,0.0005107590503071677,0.000981391213586731,0.002347414377765979,0.0039057082518622194,0.006179814711314982,0.0110514959807805,0.02762565221821558
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,39,0.0007731391504637369,0.001483346965043137,0.0035187153823373423,0.005798519555071512,0.00905485192965491,0.015771723226094818,0.035133869497223656
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,42,0.0004935682142965476,0.0009836073583308908,0.0024482044278818665,0.004141124191595367,0.0066084212847477355,0.01178382669900573,0.026424421646182247
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,44,0.0007132159687278587,0.0014192453998164074,0.0035033126319760043,0.005869103925405314,0.009243527786748288,0.016053603139365807,0.032078193535080464
truncated_bayesian | a=1 | b=1 | critical_value=0.06286485290527344,47,0.00044280598127287643,0.0009152767445928014,0.00237068505508544,0.004076731402479398,0.006561438635539709,0.011666200364133525,0.023465304834310308
