legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,10894.245226576799,10736.612775221098,10517.700915481822,10347.628753585735,10117.65767998023,9806.578620038434,9385.643868494093,8816.079281171233,8047.105879512701,5701.475215386466,2594.043977175308,583.3881667808517,118.84064469754972,64.81774503692004,47.89157069651853,38.023856489694865
bravo_without_replacement | p=0.55 | alpha=0.05,10998.606312677768,10946.982441287317,10499.311188301339,9703.386851057812,8182.329400496004,5977.335644625858,3628.6117474545895,1824.3465974430922,828.5822034793132,284.0071533000546,198.30222839724757,157.07837484067562,130.11218232187224,111.06895035745097,96.90557374816926,85.95409532791513
