legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,85.0,115.0,150.0,173.0,206.0,246.0,306.0,394.0,528.0,830.0,915.0,870.0,601.0,331.0,211.0,148.0
bravo_without_replacement | p=0.55 | alpha=0.05,527.0,901.0,976.0,985.0,987.0,987.0,983.0,972.0,945.0,737.0,494.0,357.0,277.0,223.0,185.0,158.0
