legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,0.009636459086325553,0.024013417416888068,0.043996238751386606,0.059532206916418196,0.08055450738139848,0.10901719369628454,0.1475797676232811,0.1998524496071694,0.27061023967914577,0.4876757817373405,0.7763017576130631,0.9598921304187423,0.9979829227401132,0.9999784498426971,0.9999999605531681,0.9999999999898682
bravo_without_replacement | p=0.55 | alpha=0.05,0.00012913719140441929,0.004971415241425369,0.04746254474501525,0.12338860762514968,0.26864055564676054,0.47871230986636415,0.7008114299823286,0.8685245701925847,0.9574730201724458,0.9984162380781614,0.9999870261534448,0.9999999794965223,0.9999999999944729,0.9999999999999996,0.9999999999999998,0.9999999999999999
bravo_without_replacement | p=0.51 | alpha=0.05,1.8452330844314655e-14,5.8228140184972355e-09,4.1569844072432145e-06,6.353886141353709e-05,0.0006721803946978944,0.004946415598062319,0.02550309897511206,0.09314064999574813,0.24512079540586756,0.7193332814998363,0.9688356598129759,0.9992183833801013,0.9999962811204809,0.9999999970983661,0.9999999999996811,0.9999999999999996
