,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.047828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.047828125,7,0.007487018424386116,0.009884841226145944,0.0147038152396337,0.01893203037636482,0.0241623150101786,0.034311050013195864,0.08086967926759393
clip     | alpha=0.047828125,8,0.007487018424386116,0.009884841226145944,0.0147038152396337,0.01893203037636482,0.0241623150101786,0.034311050013195864,0.08086967926759393
clip     | alpha=0.047828125,9,0.007487018424386116,0.009884841226145944,0.0147038152396337,0.01893203037636482,0.0241623150101786,0.034311050013195864,0.08086967926759393
clip     | alpha=0.047828125,10,0.013956583355248426,0.018774938795986667,0.028618172062630565,0.0373552166569986,0.048226508640158636,0.06937345543562835,0.16450731191819323
clip     | alpha=0.047828125,11,0.013956583355248426,0.018774938795986667,0.028618172062630565,0.0373552166569986,0.048226508640158636,0.06937345543562835,0.16450731191819323
clip     | alpha=0.047828125,12,0.013956583355248426,0.018774938795986667,0.028618172062630565,0.0373552166569986,0.048226508640158636,0.06937345543562835,0.16450731191819323
clip     | alpha=0.047828125,13,0.0187376984287525,0.02561633351010683,0.03989183781401976,0.052710109212002025,0.06875886830694572,0.10007906694280233,0.23864649312336172
clip     | alpha=0.047828125,14,0.0187376984287525,0.02561633351010683,0.03989183781401976,0.052710109212002025,0.06875886830694572,0.10007906694280233,0.23864649312336172
clip     | alpha=0.047828125,15,0.0187376984287525,0.02561633351010683,0.03989183781401976,0.052710109212002025,0.06875886830694572,0.10007906694280233,0.23864649312336172
clip     | alpha=0.047828125,16,0.02216510448887387,0.030725881207478725,0.048762162517704266,0.0651423502020874,0.08578239364953597,0.1262170984660836,0.30253691033374397
clip     | alpha=0.047828125,17,0.02216510448887387,0.030725881207478725,0.048762162517704266,0.0651423502020874,0.08578239364953597,0.1262170984660836,0.30253691033374397
clip     | alpha=0.047828125,18,0.02216510448887387,0.030725881207478725,0.048762162517704266,0.0651423502020874,0.08578239364953597,0.1262170984660836,0.30253691033374397
clip     | alpha=0.047828125,19,0.02461442407272088,0.03453202732193879,0.055727736083055535,0.07519188754464994,0.09987784190797871,0.14844432300482688,0.3575473137164434
clip     | alpha=0.047828125,20,0.02461442407272088,0.03453202732193879,0.055727736083055535,0.07519188754464994,0.09987784190797871,0.14844432300482688,0.3575473137164434
clip     | alpha=0.047828125,21,0.02461442407272088,0.03453202732193879,0.055727736083055535,0.07519188754464994,0.09987784190797871,0.14844432300482688,0.3575473137164434
clip     | alpha=0.047828125,22,0.026372373744666028,0.037381047505286404,0.06122775805992442,0.08336310415949202,0.11162084944321443,0.16746866669288107,0.4052267503236553
clip     | alpha=0.047828125,23,0.026372373744666028,0.037381047505286404,0.06122775805992442,0.08336310415949202,0.11162084944321443,0.16746866669288107,0.4052267503236553
clip     | alpha=0.047828125,24,0.026372373744666028,0.037381047505286404,0.06122775805992442,0.08336310415949202,0.11162084944321443,0.16746866669288107,0.4052267503236553
clip     | alpha=0.047828125,25,0.027641917289495548,0.039527969184865744,0.0656026880610004,0.09005860775269699,0.12148285116333758,0.18388828499607443,0.44690530097559167
