,0.5,0.7,0.6,0.58,0.55,0.52,0.505
0.005,0.003738524561817724,0.8379262191638105,0.15906014215263845,0.08647424317498377,0.029636647388666306,0.008789934205210306,0.0046366243469806384
0.015357142857142857,0.010314757354521684,0.9014610181902161,0.24918096724394065,0.15007559212176383,0.06064615068470121,0.021455480545915253,0.01240335889739694
0.025714285714285714,0.01719568058173787,0.9308513497235672,0.31230804460963424,0.19823598827502406,0.08705879240645827,0.03363812246430077,0.020358990299981367
0.03607142857142857,0.0240723545368453,0.9475070190163534,0.35969379402638535,0.23631020019453083,0.10968887806568281,0.04504215760245234,0.028176882401428387
0.04642857142857142,0.029208597928820888,0.954804403557252,0.390243368285839,0.26229957117191427,0.12616483568089748,0.05359290002347509,0.03403218850828449
0.05678571428571428,0.03799854228290701,0.961081440494878,0.42284568836389425,0.2918644401984348,0.14730501227869205,0.0664547248481223,0.043719391283138224
0.06714285714285714,0.04143672405981068,0.967661273843661,0.4485973855374938,0.31331661989872817,0.16029446807788603,0.07268352830187211,0.0477349381223457
0.0775,0.049107008176723234,0.9709888784321987,0.47334521616807557,0.3370205203980786,0.17833689779789932,0.08397392990077555,0.056217536017489814
0.08785714285714286,0.055423504821951776,0.9739349585278984,0.4941185857733152,0.35678220456275056,0.19328601697376366,0.09330212641838408,0.06321101059779498
0.09821428571428571,0.06442380748287291,0.9770373898193557,0.5177476368496593,0.37964518815746834,0.21125923014521536,0.10542622387657682,0.07291337887237123
0.10857142857142857,0.06921592284031607,0.9809053160978435,0.5405555731131888,0.40021912667065696,0.22538338363028015,0.11322517284022442,0.07835602226078466
0.11892857142857143,0.0734788223614433,0.9819685132747941,0.552404453835912,0.4122677428205221,0.23519347824745826,0.119548666345613,0.08309029585256375
0.12928571428571428,0.08514030217374266,0.984033537562437,0.5746906632081357,0.43548654392738767,0.25559839715962573,0.1346819693461422,0.09557853765571063
0.13964285714285712,0.088197129112437,0.9847319561513795,0.5834564436041471,0.4445288132964582,0.26301452484471766,0.13937109397539968,0.09900804423912965
0.15,0.09229028762752571,0.9858335206391116,0.595969886582444,0.4572112352702773,0.27318837509105615,0.14570256984560054,0.10360978350443747
