,0.5,0.7,0.6,0.58,0.55,0.52,0.505
0.85,0.6054255015237537,0.9998833259020897,0.9608539781461362,0.9225861520314216,0.8287134623418573,0.6992195852156528,0.6288141287530629
0.875,0.5608789219297551,0.9997869592268795,0.9474160832365199,0.9008272354151636,0.7937894044697872,0.6558771080529922,0.5842370333314044
0.8999999999999999,0.4460493406863092,0.9995608719540205,0.9193371234826931,0.8548895281960366,0.7168078478779949,0.5523045674582423,0.47166643616441867
0.9249999999999999,0.3939642699993172,0.9993237271572876,0.896504261471939,0.8204276418254218,0.6671375513522666,0.49730791604975744,0.4184423365834553
0.95,0.2802499103564048,0.9984719861096845,0.8411453499831884,0.7412793641845797,0.5592617933161752,0.3795803438245701,0.30309165836086777
0.96,0.24994086977751706,0.9976651560123655,0.810859236638805,0.702906033612938,0.5163673553933374,0.34229546577695386,0.27093765358049365
0.9643333333333333,0.23469027873264872,0.9972502009154787,0.7955434884311076,0.6835396870335405,0.49475581799099444,0.3235200432091462,0.2547536028645119
0.9686666666666667,0.21334153701222766,0.9968795341092934,0.7796313042503537,0.6625925985294685,0.46960096851361866,0.2994109726701961,0.23262386583878158
0.973,0.17358860564143466,0.995520961218324,0.7438129650208005,0.6187077578177571,0.42095689147019594,0.2545287485710752,0.19149519077175448
0.9773333333333333,0.1585125812759185,0.9946497140076929,0.7216527229307115,0.5926254187969225,0.39489360743860247,0.2343809494380405,0.17516003352775525
0.9816666666666667,0.13607227534692745,0.9936467215035929,0.6949840163343619,0.5605975684200329,0.3613846168539559,0.20647180030670265,0.15132428506978024
0.986,0.10578491426582355,0.990515696431924,0.6444181398345639,0.5050318604413301,0.30981571204921843,0.16732503975076407,0.11891094548571154
0.9903333333333333,0.08024787037369424,0.9851855335661271,0.5826419194916538,0.441330904764864,0.2563536594634816,0.1311637598264013,0.09091309889044272
0.9946666666666667,0.04779777867349377,0.9739105218804992,0.4869446615934335,0.34752514293920034,0.1827855407563935,0.08403843979319353,0.055147592619721554
0.999,0.011969549531787098,0.9203185240758092,0.2778113752002201,0.16968625806850055,0.0694949572173468,0.024744081232928025,0.014362882247135883
