true_p,sample_number,0.85,0.875,0.8999999999999999,0.9249999999999999,0.95,0.96,0.9643333333333333,0.9686666666666667,0.973,0.9773333333333333,0.9816666666666667,0.986,0.9903333333333333,0.9946666666666667,0.999
0.5,82,0.001354499730117962,0.0,0.001933255663786357,0.0,0.0,0.0015152502659907885,0.0019072984107280702,0.0,0.0,0.0013959389766513757,0.0,0.0007187970375841193,0.0,0.0,0.0
0.5,84,0.0016836217351236893,0.0,0.0021297244076491054,0.0,0.0,0.001703615173377392,0.0020112750241102146,0.0,0.0,0.0015212280554974635,0.0,0.0009421923586739654,0.0,0.0,0.0
0.5,86,0.0018390123511486693,0.0,0.0022499759107832557,0.0,0.0,0.001834067580558812,0.0,0.0,0.0009837325320408853,0.001621184591495128,0.0,0.0010812051217260153,0.0,0.0,0.0001369712089983712
0.5,63,0.0018466363730120822,0.0034829092950980673,0.0,0.0,0.0029711351435462666,0.0,0.0,0.001863227227735166,0.0024716104300865787,0.0,0.0010494077577838767,0.0017765121110047397,0.0,0.0,0.0
0.5,88,0.00192765188713529,0.0,0.002330214807583452,0.0,0.0,0.0019329882267985563,0.0,0.0,0.0012670401407909669,0.0,0.0,0.0011862960938017893,0.0,0.0,0.000187584904118649
0.5,90,0.001981967810513067,0.0,0.002385841963935697,0.0012461356100124676,0.0,0.002011637316943914,0.0,0.0,0.0014311620511450191,0.0,0.0,0.0,0.0005500721536777112,0.0003806953255630856,0.0
0.5,92,0.0020156928503175116,0.0,0.0024247901160847863,0.0015716059334775542,0.0011417693867844217,0.0,0.0,0.0009266682583899421,0.0015479590254772065,0.0,0.0007587363441101357,0.0,0.0007222959721033429,0.0005049419347032062,0.0
0.5,94,0.0020358437152500396,0.0,0.0024516901275252728,0.0017408849592511235,0.0014522493420141636,0.0,0.0,0.0011908165973724834,0.001639058361204591,0.0,0.000982072909336786,0.0,0.0008306886287678705,0.0005864602447067499,0.0
0.5,96,0.002046471341861894,0.0,0.0,0.0018493407588869117,0.0016215130452627176,0.0,0.0,0.001342273064006071,0.0,0.0,0.0011148946923593417,0.0,0.00091373916300547,0.0006512392679600657,0.0
0.5,100,0.0020485112445839987,0.0010447768225015036,0.0,0.0019823789215828815,0.0018196066867164876,0.0,0.0011467605989753291,0.0015318771403706308,0.0,0.0007532317886257026,0.0012897946618870997,0.0,0.0,0.0,0.00012141118092693943
0.5,98,0.0020501243575136363,0.0,0.0,0.0019257733582141393,0.0017353411180396593,0.0,0.0008937731579234743,0.0014491224675499618,0.0,0.0,0.00121200019277921,0.0,0.0,0.0,0.0
0.5,65,0.002291591051009781,0.0,0.0019605404866978224,0.0,0.0031153472889066734,0.0,0.0014118338452532564,0.0021133660063117105,0.0,0.0,0.0013873033982289202,0.0,0.0007547275629225794,0.0,0.0
