legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,1.651737190450848e-23,8.032576518955841e-16,1.2527406010594629e-11,8.383196767748237e-10,3.7265920351662284e-08,1.1053738625549992e-06,2.1969945807709647e-05,0.0002939212346589499,0.002665220004944694,0.07388287395299388,0.5336506015525451,0.9677016354552398,0.9999066119762028,0.9999999939045082,0.9999999999999944,0.9999999999999999
bravo_without_replacement | p=0.55 | alpha=0.8175654296874999,4.56006365349731e-07,0.0015751984978802946,0.05234417018811702,0.18392723114430787,0.45439231517016504,0.7664550490430933,0.9460098838585096,0.9939979314607224,0.9997016512235523,0.9999999449021898,0.9999999999997414,1.0000000000000007,1.0,1.0000000000000007,0.9999999999999999,1.0000000000000007
bravo_without_replacement | p=0.51 | alpha=0.3053828125,2.8336303103524493e-08,0.0003911735173734694,0.049952890767312796,0.2329473131926054,0.5792532266296274,0.8720357806914694,0.9810928551473995,0.9987432002982701,0.9999641504435961,0.999999997971721,0.9999999999999972,1.0000000000000018,0.9999999999999999,1.0000000000000007,0.9999999999999999,1.0000000000000007
