,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.55 | alpha=0.069291015625,28,3.4525955969135225e-09,1.7765721717255205e-10,1.093914869671705e-09,3.4525955969135225e-09,6.029030815247148e-09,1.041413288986511e-08,1.7801374834423345e-08,3.0123788405215835e-08,5.0483864320725995e-08,8.381758290577676e-08,2.2495156351023943e-07,5.837662115718478e-07,1.468071244610855e-06,3.5849546596105087e-06,8.516045934987005e-06,1.9711902650465073e-05,4.452572609857536e-05
bravo_without_replacement | p=0.55 | alpha=0.069291015625,30,2.4172264382408953e-08,1.22982339867776e-09,7.642838922658167e-09,2.4172264382408953e-08,4.2202853708437976e-08,7.282633749082011e-08,1.242616862793525e-07,2.0972829509492322e-07,3.5027277100602724e-07,5.790741624265671e-07,1.5370071740148676e-06,3.930980625857071e-06,9.70744844374322e-06,2.3188491621733495e-05,5.366403941920294e-05,0.00012048118835966605,0.0002627030616108691
bravo_without_replacement | p=0.55 | alpha=0.069291015625,33,4.657769749551855e-08,2.1059291208108275e-09,1.4101509739104549e-08,4.657769749551855e-08,8.295235413833753e-08,1.4584066732743202e-07,2.532289168891618e-07,4.3441606022922093e-07,7.365767476163617e-07,1.234810851535615e-06,3.3583669545793164e-06,8.759867237114758e-06,2.1956998634363064e-05,5.2976576858022195e-05,0.00012320540512647217,0.0002764910547107769,0.0005992052102732034
bravo_without_replacement | p=0.55 | alpha=0.069291015625,35,1.4388904987262215e-07,6.432117740306088e-09,4.347163994781918e-08,1.4388904987262215e-07,2.5621497032761045e-07,4.500161820944386e-07,7.799793293102351e-07,1.3345679030715423e-06,2.2550684257740144e-06,3.7643265096575026e-06,1.012512480018965e-05,2.6027916843601097e-05,6.406226303761636e-05,0.00015119311818084287,0.0003425457413021924,0.000745581418731856,0.0015596526919858112
bravo_without_replacement | p=0.55 | alpha=0.069291015625,37,3.463027028628714e-07,1.5305186479681442e-08,1.0440567616517486e-07,3.463027028628714e-07,6.165362764423257e-07,1.0818215362342744e-06,1.8716742426456807e-06,3.1941251967973125e-06,5.378692144804756e-06,8.940213031433855e-06,2.3781672878761917e-05,6.024844060093251e-05,0.00014560939623601342,0.00033614736603329733,0.000741902614086519,0.0015661613913557683,0.0031622283429381935
bravo_without_replacement | p=0.55 | alpha=0.069291015625,39,7.175603696336132e-07,3.1354052751222285e-08,2.158817299701903e-07,7.175603696336132e-07,1.2772830137580015e-06,2.239015697929714e-06,3.866792142485725e-06,6.581663393307504e-06,1.1044979426468833e-05,1.828008436049554e-05,4.808949378556602e-05,0.00012006397763171216,0.000284924859828487,0.0006433879777821418,0.0013832819720509945,0.0028320528280448283,0.005519090243257674
bravo_without_replacement | p=0.55 | alpha=0.069291015625,41,1.3336390160364333e-06,5.7613202252686094e-08,4.0039091755239846e-07,1.3336390160364333e-06,2.3735198175340445e-06,4.1565741612516195e-06,7.165518793844024e-06,1.2164513020972311e-05,2.0343573741168885e-05,3.352595218409074e-05,8.722212117129103e-05,0.00021460656295124803,0.0005000666977615823,0.0011044969736773412,0.0023131980907057366,0.004592956948049241,0.00863880103527113
bravo_without_replacement | p=0.55 | alpha=0.069291015625,43,2.2791864315270706e-06,9.734374223277068e-08,6.828314564475427e-07,2.2791864315270706e-06,4.055647853493711e-06,7.095373059707559e-06,1.2209703721848343e-05,2.0673477709225727e-05,3.445467197739334e-05,5.653808126802799e-05,0.00014546420354109147,0.0003527126504413913,0.0008069870630757096,0.0017433671922641837,0.003556621114162902,0.006848476120989301,0.01243184233717376
bravo_without_replacement | p=0.55 | alpha=0.069291015625,45,3.6430275057748194e-06,1.5382647200907933e-07,1.0891385403848176e-06,3.6430275057748194e-06,6.4813965940552295e-06,1.1328060808821873e-05,1.9458197847641657e-05,3.28602931021784e-05,5.4576647428147315e-05,8.91738163913694e-05,0.00022689137806143592,0.0005421583512645133,0.0012179390773775923,0.0025735063891599787,0.00511404244326529,0.009549603196821736,0.016729879090563997
bravo_without_replacement | p=0.55 | alpha=0.069291015625,47,5.513638793448053e-06,2.301671580490849e-07,1.6449218005880492e-06,5.513638793448053e-06,9.807767365678622e-06,1.7124928403641604e-05,2.9362452464388406e-05,4.9456186325927e-05,8.185697047098712e-05,0.0001331748449069419,0.00033509228766307397,0.0007890609459715335,0.0017404321820198138,0.0035968792574139125,0.006962178790488682,0.01260720074792981,0.021314616754773662
bravo_without_replacement | p=0.55 | alpha=0.069291015625,49,7.975081863014708e-06,3.291338695410574e-07,2.3742564411424016e-06,7.975081863014708e-06,1.4183801107268809e-05,2.4741300728918495e-05,4.2344984199324306e-05,7.113589932854798e-05,0.00011733356634969331,0.00019007426231185402,0.00047295863265385605,0.0010974934201408684,0.0023767794427883575,0.004804170066847909,0.009057488646834196,0.015904558547584713,0.025948801115805404
