legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.05957031250088085,128.0,153.0,162.0,166.0,166.0,166.0,164.0,159.0,153.0,139.0,122.0,103.0,86.0,76.0,68.0,59.0
bayesian | a=500 | b=500 | critical_value=0.17773437500064454,164.0,181.0,187.0,187.0,185.0,183.0,179.0,172.0,166.0,152.0,134.0,116.0,100.0,88.0,77.0,69.0
bayesian | a=1000 | b=1000 | critical_value=0.24023437500051953,166.0,178.0,182.0,182.0,182.0,180.0,176.0,172.0,166.0,152.0,134.0,116.0,102.0,90.0,80.0,72.0
