,0.7,0.58,0.52
0.005,0.989942606718092,0.17151295646229878,0.011915989811100475
0.015357142857142857,0.9947217160580581,0.2574032350589887,0.02959358163241481
0.025714285714285714,0.9963261087420788,0.30910558715533076,0.04565520041827608
0.03607142857142857,0.9970112152913959,0.34615060334666453,0.06018367634433403
0.04642857142857142,0.9975138084682744,0.3770823200510617,0.07352931144782572
0.05678571428571428,0.9979525570225664,0.4025521084657975,0.0854633113343726
0.06714285714285714,0.9981577820990066,0.42399342939317153,0.09752826882751858
0.0775,0.9983686339238882,0.4455785560600698,0.11089749064751886
0.08785714285714286,0.9984843996525979,0.4643952326672403,0.12440564779313618
0.09821428571428571,0.9986016071574153,0.4805591035222508,0.13611598762303334
0.10857142857142857,0.998737768723072,0.4958344357922681,0.14579319114873984
0.11892857142857143,0.998807225250235,0.5119744314986086,0.16067426655543118
0.12928571428571428,0.9989741864414518,0.5234749469095281,0.1665089125327826
0.13964285714285712,0.9990305566784691,0.5402724005690184,0.1843347708363119
0.15,0.9990826560188593,0.5489091183449184,0.19000523418455117
