,0.5,0.7,0.58,0.52
0.9,0.4918657112808384,0.9999996729274548,0.9519087181952157,0.6321232712404551
0.925,0.4309224626713015,0.999999183168254,0.9314397465237022,0.5690165521391229
0.95,0.3149943445225979,0.9999975818582807,0.8905446579312465,0.452661345411851
0.955,0.2936203677652586,0.9999970454418446,0.8798498175299465,0.42858312341533905
0.9573631578947368,0.2858068489631592,0.9999961342249423,0.8720969366426083,0.41802429668574637
0.9597263157894736,0.28060227639907565,0.9999957032047964,0.8671044829864551,0.41069942920442937
0.9620894736842105,0.27022656992162575,0.999995339039206,0.8614131116704183,0.3988222417723702
0.9644526315789473,0.26195498769669734,0.9999945217930567,0.8537116562243366,0.38770805888616433
0.9668157894736842,0.24877713800301302,0.9999939664326013,0.84646111776692,0.3730555578632754
0.969178947368421,0.21489005457892296,0.9999917243220874,0.829599208274005,0.33815616505828155
0.9715421052631579,0.202932451946855,0.9999904269672862,0.8194035556492343,0.3229975730432737
0.9739052631578947,0.19449899029127285,0.9999887779540151,0.8094294339561778,0.31102113817241483
0.9762684210526316,0.18412738540284976,0.9999873281653489,0.7992908405224237,0.2972495646916023
0.9786315789473684,0.17441640461113733,0.9999822286964376,0.7824501130288744,0.2821598788097476
0.9809947368421053,0.15562861365156033,0.999978716877415,0.7657763333924027,0.259075239635766
0.9833578947368421,0.14363804830333995,0.9999746764743428,0.7497516575901497,0.2421014656911376
0.9857210526315789,0.12013701795885778,0.9999626729023186,0.7209936690473513,0.2118364032901317
0.9880842105263158,0.10933491966638992,0.9999525091448376,0.6982046639951003,0.1942730907474439
0.9904473684210526,0.08917837458663419,0.9999272642606355,0.6613980700102416,0.1651678015659197
0.9928105263157895,0.07058550438000721,0.9998805062247331,0.6157813225822583,0.13623407970427337
0.9951736842105263,0.05158025227415823,0.999785159980958,0.555333363884049,0.10452656840248443
0.9975368421052632,0.02924125260042521,0.9995118253283305,0.45876943573033424,0.06493643752789484
0.9999,0.0016370150648402368,0.990534302265418,0.13938061922887912,0.0054868783559821055
