,0.7,0.58,0.52
0.005,1.9996210652863987e-06,1.0642792877079305e-15,7.015943379504057e-22
0.015357142857142857,0.013084791114198222,8.434936504296133e-09,1.6238935316813275e-13
0.025714285714285714,0.12794886499212332,2.124983708607046e-06,1.9568508444899987e-10
0.03607142857142857,0.3237014670297405,4.222271469604463e-05,1.1203102047082221e-08
0.04642857142857142,0.5051879250170831,0.0002568154846159719,1.3896199840770898e-07
0.05678571428571428,0.6670774264389554,0.0010567802879893594,1.0433241513969644e-06
0.06714285714285714,0.7707544576332082,0.0027996276262766866,4.458876750413614e-06
0.0775,0.8524636839748436,0.006708029517808676,1.6858332251207538e-05
0.08785714285714286,0.8942323289204588,0.01175270123432728,4.1537015247991176e-05
0.09821428571428571,0.9338697064819137,0.021524580169628344,0.00010831838024348689
0.10857142857142857,0.9515575034571969,0.03085291109579924,0.00019907578029814625
0.11892857142857143,0.9657462501944071,0.04417331205789748,0.00037112895760713804
0.12928571428571428,0.976222927539726,0.06122299097378063,0.0006570624629545074
0.13964285714285712,0.9832626868047619,0.08027862906812111,0.0010646492213269444
0.15,0.9883962938736576,0.10291276100556081,0.001665936854366234
