,0.7,0.58,0.52
0.005,0.0007321205966183039,0.0007321205966183039,0.0007321205966183039
0.015357142857142857,0.00468650372242021,0.00468650372242021,0.00468650372242021
0.025714285714285714,0.010038854698900946,0.010038854698900946,0.010038854698900946
0.03607142857142857,0.016355088571579347,0.016355088571579347,0.016355088571579347
0.04642857142857142,0.02337782374260824,0.02337782374260824,0.02337782374260824
0.05678571428571428,0.03103237653784214,0.03103237653784214,0.03103237653784214
0.06714285714285714,0.0385368185916478,0.0385368185916478,0.0385368185916478
0.0775,0.04697186940102922,0.04697186940102922,0.04697186940102922
0.08785714285714286,0.05492278451197987,0.05492278451197987,0.05492278451197987
0.09821428571428571,0.06322522150077714,0.06322522150077714,0.06322522150077714
0.10857142857142857,0.07234400198814617,0.07234400198814617,0.07234400198814617
0.11892857142857143,0.08077800406001882,0.08077800406001882,0.08077800406001882
0.12928571428571428,0.08966920532996404,0.08966920532996404,0.08966920532996404
0.13964285714285712,0.09847872288378594,0.09847872288378594,0.09847872288378594
0.15,0.10813225877379729,0.10813225877379729,0.10813225877379729
