,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,8,0.0036903559373749,0.005072748134310189,0.007993149055216694,0.01067566824468442,0.01411510491466823,0.021087724450300913,0.05626430018009071
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,12,0.0017848033320864317,0.0026607695720188423,0.0046781878288077615,0.006669503842315687,0.009355547635286737,0.015101374064500786,0.04625109674416393
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,15,0.001641499610755956,0.0025499543473421747,0.004724562073345278,0.006932609232758158,0.009960482305607232,0.01651360654206437,0.05127443852239727
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,18,0.0013254474637046415,0.0021466000105166776,0.004193898596808127,0.00633613211395274,0.009326990598169157,0.015887576215038456,0.050019749397199824
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,21,0.0010253883407138305,0.0017322101036676663,0.003570994617857776,0.005556755816339814,0.008383016609005669,0.014676205473175176,0.04685924681116099
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,24,0.0007792377786010155,0.0013738421027882548,0.002990452512054197,0.004794600596782912,0.007415211807189812,0.013346881699888798,0.04322480954350742
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,27,0.0005874795535657758,0.0010815580260299744,0.002487462791540161,0.004110702969043352,0.006519468458226585,0.012068669176611072,0.039651523682408756
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,29,0.0009117372786053376,0.0016800230114249386,0.0038431388196083316,0.006299672278386015,0.009873416899551438,0.01782488333092233,0.05217589627395215
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,32,0.0005751917775887453,0.0011075731869251099,0.002679412669846384,0.004529125041041253,0.007281824296008923,0.013524715840291043,0.040142418186747346
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,35,0.0004058725902142921,0.0008171673655334509,0.0020921065605638395,0.003648121066864779,0.006018804091105163,0.011504855306090415,0.03463088315703286
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,37,0.0006106564966860854,0.0012310651848845733,0.0031360219764649555,0.00542473371472205,0.008844244836255946,0.0164823933298508,0.044093024306747795
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,40,0.00037522339320105927,0.0007915468716502008,0.0021359448592087956,0.003813370130849321,0.006382124454778107,0.012244813313324847,0.0332032169374363
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,42,0.0005420394599712049,0.0011451830776096391,0.0030753159460139693,0.005446655612150902,0.009007400185617378,0.01684466358449118,0.04051826293366371
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,45,0.000323986858316213,0.0007168459320797306,0.0020411644328158477,0.0037329535754599486,0.006339562765102217,0.012209484184713048,0.029752489050447077
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,47,0.00046163871735637206,0.0010231905508818152,0.0028999473840039644,0.005261317021296998,0.008828486854177156,0.01656858310518334,0.035747113785862254
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,50,0.000272278332253896,0.0006325350919944954,0.0019027877650856784,0.003566565127560023,0.0061481833255843405,0.011886999859491373,0.025966391699509057
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,52,0.00038539231521333566,0.000897084405500993,0.002686609420068473,0.0049957858057267015,0.008508586222243772,0.01602605565369934,0.030934248706012843
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,54,0.00047203122793273603,0.001100949487329887,0.0032823642206751707,0.006054723052170912,0.010187251361902827,0.01868807237686405,0.03183552887110598
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,57,0.0002615797214539691,0.0006401651836747997,0.00202832416417206,0.0038678539244017453,0.006688514259568542,0.012644571548921445,0.021778331198918355
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,59,0.00036006571901792535,0.0008831705136986708,0.0027862942266881994,0.0052708257531063705,0.009003647655775363,0.016573304818898755,0.025140052508568402
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,62,0.0002056240010434806,0.0005296855186678761,0.0017778388183170915,0.0034786049510561762,0.006109698818387201,0.01159406529987524,0.017769373614228017
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,64,0.0002861664161067642,0.0007390111011475115,0.002470335018424954,0.004795122249892707,0.008318896856327395,0.015366435791175064,0.020697594576051206
bayesian | a=1 | b=1 | critical_value=0.002148437500978516,66,0.0003454718886302491,0.0008944231530173735,0.0029775717061071407,0.0057333044146715565,0.009823637432760353,0.017658724598542758,0.02087546621380066
