legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,8.7597222227186e-05,0.000851454236758113,0.00325861996792245,0.006101318129544248,0.01113765145409612,0.019877016147017902,0.03476770535683346,0.059691627573865556,0.10046659320724749,0.2597868391231143,0.539316884014159,0.8235077218952194,0.9657347816700126,0.9971179830844831,0.9999078603291578,0.9999990116081497
bravo_without_replacement | p=0.55 | alpha=0.05,1.9763229835729903e-05,0.0013254021763455402,0.014797201256853191,0.04076456522113763,0.09686148906729414,0.19747117224282248,0.34592721753486294,0.5249330019190676,0.700353786071051,0.9281588061785543,0.992102040078785,0.9996385526863807,0.9999936690903772,0.9999999610580879,0.9999999999237021,0.9999999999999566
bravo_without_replacement | p=0.51 | alpha=0.05,1.7718016190527324e-19,2.5328805958212638e-14,2.1905144722322303e-11,4.621508286878453e-10,7.850545024664153e-09,1.0768932605497237e-07,1.195942402370955e-06,1.0776489655996188e-05,7.894610083378246e-05,0.0022934942389783333,0.02981113312216478,0.17823501244238132,0.5210546190170398,0.8518931359735132,0.980161934967015,0.9990152031761422
