,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,50,0.012272311174207871,0.0013630008054459262,0.005440543432425308,0.012272311174207871,0.01786870020344097,0.025501853435367712,0.03569144678781568,0.049006950862989965,0.06604316381106135,0.08738569214008275,0.14501664336855136,0.22459576830425163,0.3255358757193255,0.4429071940872752,0.5676241547457458,0.6881920692263319,0.7936062680058147
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,51,0.012272311174207871,0.0013630008054459262,0.005440543432425308,0.012272311174207871,0.01786870020344097,0.025501853435367712,0.03569144678781568,0.049006950862989965,0.06604316381106135,0.08738569214008275,0.14501664336855136,0.22459576830425163,0.3255358757193255,0.4429071940872752,0.5676241547457458,0.6881920692263319,0.7936062680058147
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,52,0.012272311174207871,0.0013630008054459262,0.005440543432425308,0.012272311174207871,0.01786870020344097,0.025501853435367712,0.03569144678781568,0.049006950862989965,0.06604316381106135,0.08738569214008275,0.14501664336855136,0.22459576830425163,0.3255358757193255,0.4429071940872752,0.5676241547457458,0.6881920692263319,0.7936062680058147
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,53,0.012272311174207871,0.0013630008054459262,0.005440543432425308,0.012272311174207871,0.01786870020344097,0.025501853435367712,0.03569144678781568,0.049006950862989965,0.06604316381106135,0.08738569214008275,0.14501664336855136,0.22459576830425163,0.3255358757193255,0.4429071940872752,0.5676241547457458,0.6881920692263319,0.7936062680058147
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,54,0.012272311174207871,0.0013630008054459262,0.005440543432425308,0.012272311174207871,0.01786870020344097,0.025501853435367712,0.03569144678781568,0.049006950862989965,0.06604316381106135,0.08738569214008275,0.14501664336855136,0.22459576830425163,0.3255358757193255,0.4429071940872752,0.5676241547457458,0.6881920692263319,0.7936062680058147
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,55,0.023873544429140414,0.0028422463574870192,0.010934246053567662,0.023873544429140414,0.034119151769368194,0.04772432637775012,0.06536732518669144,0.08771404159935468,0.11536259386775957,0.14877947701830313,0.2337308380795023,0.34132018695177824,0.465152583521203,0.5943073955656005,0.7158650350144511,0.818519882468759,0.8957254016883442
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,56,0.023873544429140414,0.0028422463574870192,0.010934246053567662,0.023873544429140414,0.034119151769368194,0.04772432637775012,0.06536732518669144,0.08771404159935468,0.11536259386775957,0.14877947701830313,0.2337308380795023,0.34132018695177824,0.465152583521203,0.5943073955656005,0.7158650350144511,0.818519882468759,0.8957254016883442
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,57,0.023873544429140414,0.0028422463574870192,0.010934246053567662,0.023873544429140414,0.034119151769368194,0.04772432637775012,0.06536732518669144,0.08771404159935468,0.11536259386775957,0.14877947701830313,0.2337308380795023,0.34132018695177824,0.465152583521203,0.5943073955656005,0.7158650350144511,0.818519882468759,0.8957254016883442
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,58,0.023873544429140414,0.0028422463574870192,0.010934246053567662,0.023873544429140414,0.034119151769368194,0.04772432637775012,0.06536732518669144,0.08771404159935468,0.11536259386775957,0.14877947701830313,0.2337308380795023,0.34132018695177824,0.465152583521203,0.5943073955656005,0.7158650350144511,0.818519882468759,0.8957254016883442
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,59,0.023873544429140414,0.0028422463574870192,0.010934246053567662,0.023873544429140414,0.034119151769368194,0.04772432637775012,0.06536732518669144,0.08771404159935468,0.11536259386775957,0.14877947701830313,0.2337308380795023,0.34132018695177824,0.465152583521203,0.5943073955656005,0.7158650350144511,0.818519882468759,0.8957254016883442
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,60,0.027993997548988188,0.003301889728256387,0.012800350560713138,0.027993997548988188,0.03999547507523231,0.05588232571726014,0.07639537915932083,0.10223315679202517,0.13398198510475218,0.172039069823554,0.2672785360400035,0.38484212839217025,0.5158266376408642,0.6470725082499612,0.7647487788398053,0.8585336452694989,0.9243986935898555
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,61,0.027993997548988188,0.003301889728256387,0.012800350560713138,0.027993997548988188,0.03999547507523231,0.05588232571726014,0.07639537915932083,0.10223315679202517,0.13398198510475218,0.172039069823554,0.2672785360400035,0.38484212839217025,0.5158266376408642,0.6470725082499612,0.7647487788398053,0.8585336452694989,0.9243986935898555
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,62,0.027993997548988188,0.003301889728256387,0.012800350560713138,0.027993997548988188,0.03999547507523231,0.05588232571726014,0.07639537915932083,0.10223315679202517,0.13398198510475218,0.172039069823554,0.2672785360400035,0.38484212839217025,0.5158266376408642,0.6470725082499612,0.7647487788398053,0.8585336452694989,0.9243986935898555
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,63,0.027993997548988188,0.003301889728256387,0.012800350560713138,0.027993997548988188,0.03999547507523231,0.05588232571726014,0.07639537915932083,0.10223315679202517,0.13398198510475218,0.172039069823554,0.2672785360400035,0.38484212839217025,0.5158266376408642,0.6470725082499612,0.7647487788398053,0.8585336452694989,0.9243986935898555
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,64,0.027993997548988188,0.003301889728256387,0.012800350560713138,0.027993997548988188,0.03999547507523231,0.05588232571726014,0.07639537915932083,0.10223315679202517,0.13398198510475218,0.172039069823554,0.2672785360400035,0.38484212839217025,0.5158266376408642,0.6470725082499612,0.7647487788398053,0.8585336452694989,0.9243986935898555
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,65,0.030674447221551084,0.00355446743449049,0.013944531075851207,0.030674447221551084,0.04391723158624785,0.06145330322323096,0.08408120850934442,0.112533571850745,0.1473937270003933,0.1890062513358005,0.2921830508551463,0.41737908859734957,0.5535683895459863,0.6857861878677524,0.7996624026869307,0.8860002656587044,0.9430535007517367
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,66,0.030674447221551084,0.00355446743449049,0.013944531075851207,0.030674447221551084,0.04391723158624785,0.06145330322323096,0.08408120850934442,0.112533571850745,0.1473937270003933,0.1890062513358005,0.2921830508551463,0.41737908859734957,0.5535683895459863,0.6857861878677524,0.7996624026869307,0.8860002656587044,0.9430535007517367
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,67,0.030674447221551084,0.00355446743449049,0.013944531075851207,0.030674447221551084,0.04391723158624785,0.06145330322323096,0.08408120850934442,0.112533571850745,0.1473937270003933,0.1890062513358005,0.2921830508551463,0.41737908859734957,0.5535683895459863,0.6857861878677524,0.7996624026869307,0.8860002656587044,0.9430535007517367
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,68,0.030674447221551084,0.00355446743449049,0.013944531075851207,0.030674447221551084,0.04391723158624785,0.06145330322323096,0.08408120850934442,0.112533571850745,0.1473937270003933,0.1890062513358005,0.2921830508551463,0.41737908859734957,0.5535683895459863,0.6857861878677524,0.7996624026869307,0.8860002656587044,0.9430535007517367
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.29534186263084405,69,0.030674447221551084,0.00355446743449049,0.013944531075851207,0.030674447221551084,0.04391723158624785,0.06145330322323096,0.08408120850934442,0.112533571850745,0.1473937270003933,0.1890062513358005,0.2921830508551463,0.41737908859734957,0.5535683895459863,0.6857861878677524,0.7996624026869307,0.8860002656587044,0.9430535007517367
