legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.006347656250987304,202.0,311.0,485.0,494.0,472.0,440.0,404.0,367.0,331.0,270.0,223.0,188.0,160.0,140.0,122.0,108.0
bayesian | a=500 | b=500 | critical_value=0.00854492187598291,244.0,349.0,489.0,493.0,470.0,441.0,406.0,371.0,338.0,284.0,240.0,208.0,181.0,160.0,143.0,129.0
bayesian | a=1000 | b=1000 | critical_value=0.009277343750981446,256.0,359.0,489.0,493.0,470.0,441.0,406.0,371.0,340.0,286.0,245.0,213.0,186.0,165.0,148.0,133.0
